wache_nummer,anzahl_alarmierungen_RTW,mittlere_ausrueckedauer_RTW,anzahl_alarmierungen_NEF,mittlere_ausrueckedauer_NEF,anzahl_alarmierungen_LHF,mittlere_ausrueckedauer_LHF,anzahl_alarmierungen_DLK,mittlere_ausrueckedauer_DLK,anzahl_alarmierungen_ELW,mittlere_ausrueckedauer_ELW,wache_name,start_date,end_date
2600,997.0,91.0,767.0,61.0,319.0,105.0,68.0,153.0,269.0,66.0,Pankow,2020-07-01,2020-09-30
3200,1888.0,77.0,640.0,85.0,452.0,90.0,95.0,124.0,,,Spandau-Süd,2020-07-01,2020-09-30
2720,720.0,93.0,,,,,,,,,Karow,2020-07-01,2020-09-30
2704,430.0,86.0,,,,,,,,,Buch,2020-07-01,2020-09-30
2200,1988.0,75.0,,,371.0,116.0,46.0,136.0,282.0,100.0,Wittenau,2020-07-01,2020-09-30
3220,333.0,91.0,,,,,,,,,Kladow,2020-07-01,2020-09-30
3304,713.0,122.0,,,,,,,,,Westend,2020-07-01,2020-09-30
3500,358.0,94.0,,,25.0,91.0,7.0,68.0,,,Ranke,2020-07-01,2020-09-30
3490,695.0,89.0,,,,,,,,,Friedenau,2020-07-01,2020-09-30
3600,992.0,59.0,872.0,67.0,424.0,56.0,98.0,59.0,72.0,107.0,Charlottenburg-Nord,2020-07-01,2020-09-30
3404,627.0,100.0,,,,,,,,,Schmargendorf,2020-07-01,2020-09-30
4100,1096.0,76.0,720.0,87.0,284.0,102.0,48.0,139.0,145.0,69.0,Zehlendorf,2020-07-01,2020-09-30
3390,443.0,92.0,,,,,,,,,Lietzow,2020-07-01,2020-09-30
4300,1294.0,68.0,942.0,90.0,435.0,99.0,108.0,133.0,504.0,81.0,Tempelhof,2020-07-01,2020-09-30
3400,1651.0,72.0,,,848.0,95.0,179.0,106.0,,,Wilmersdorf,2020-07-01,2020-09-30
4400,1753.0,68.0,992.0,73.0,396.0,77.0,101.0,102.0,,,Schöneberg,2020-07-01,2020-09-30
4700,1127.0,92.0,796.0,84.0,380.0,113.0,36.0,126.0,,,Marienfelde,2020-07-01,2020-09-30
3690,618.0,55.0,,,,,,,,,Siemensstadt/Charlottenburg Nord,2020-07-01,2020-09-30
4500,817.0,76.0,,,147.0,111.0,,,,,Wannsee,2020-07-01,2020-09-30
4604,579.0,93.0,,,,,,,,,Lankwitz,2020-07-01,2020-09-30
3300,1812.0,69.0,982.0,56.0,517.0,85.0,70.0,107.0,479.0,76.0,Suarez,2020-07-01,2020-09-30
5210,606.0,88.0,,,,,,,,,Rudow,2020-07-01,2020-09-30
4600,1292.0,66.0,,,320.0,90.0,39.0,92.0,,,Lichterfelde,2020-07-01,2020-09-30
4710,768.0,81.0,,,,,,,,,Lichtenrade,2020-07-01,2020-09-30
3504,700.0,48.0,,,,,,,,,Tiergarten-Süd,2020-07-01,2020-09-30
5100,2199.0,77.0,850.0,68.0,527.0,99.0,168.0,113.0,,,Neukölln,2020-07-01,2020-09-30
5200,1703.0,68.0,838.0,49.0,436.0,94.0,43.0,120.0,,,Buckow,2020-07-01,2020-09-30
5404,810.0,98.0,,,,,,,,,Salvador-Allende,2020-07-01,2020-09-30
4200,1727.0,78.0,,,393.0,79.0,84.0,114.0,,,Steglitz,2020-07-01,2020-09-30
4790,585.0,74.0,,,,,,,,,Marienfelde-Süd,2020-07-01,2020-09-30
5304,540.0,97.0,,,,,,,,,Bohnsdorf,2020-07-01,2020-09-30
5390,430.0,77.0,,,,,,,,,Adlershof,2020-07-01,2020-09-30
6110,260.0,95.0,,,,,,,,,Marzahn,2020-07-01,2020-09-30
4390,559.0,79.0,,,,,,,,,Mariendorf,2020-07-01,2020-09-30
6120,435.0,119.0,,,,,,,,,Biesdorf,2020-07-01,2020-09-30
6204,583.0,110.0,,,,,,,,,Kaulsdorf,2020-07-01,2020-09-30
5300,1595.0,84.0,783.0,69.0,385.0,74.0,116.0,91.0,240.0,86.0,Treptow,2020-07-01,2020-09-30
6310,934.0,98.0,,,,,,,,,Hohenschönhausen,2020-07-01,2020-09-30
6320,631.0,116.0,,,,,,,,,Falkenberg,2020-07-01,2020-09-30
5490,162.0,74.0,,,,,,,,,Rahnsdorf,2020-07-01,2020-09-30
5400,1069.0,99.0,777.0,95.0,354.0,80.0,74.0,112.0,,,Köpenick,2020-07-01,2020-09-30
6200,1554.0,77.0,847.0,82.0,247.0,112.0,55.0,133.0,,,Hellersdorf,2020-07-01,2020-09-30
6400,1757.0,79.0,946.0,91.0,392.0,94.0,122.0,116.0,,,Lichtenberg,2020-07-01,2020-09-30
6490,638.0,71.0,,,,,,,,,Rummelsburg,2020-07-01,2020-09-30
6500,895.0,86.0,,,237.0,89.0,,,,,Karlshorst,2020-07-01,2020-09-30
6100,2903.0,106.0,480.0,92.0,601.0,89.0,148.0,121.0,324.0,106.0,Marzahn,2020-07-01,2020-09-30
6300,1466.0,72.0,915.0,74.0,421.0,90.0,129.0,111.0,6.0,142.0,Weißensee,2020-07-01,2020-09-30
5330,691.0,81.0,,,,,,,,,Altglienicke,2020-07-01,2020-09-30
5410,615.0,76.0,,,,,,,,,Friedrichshagen,2020-07-01,2020-09-30
6330,671.0,125.0,,,,,,,,,Wartenberg,2020-07-01,2020-09-30
6407,,,55.0,58.0,,,,,,,Sana Klinikum Lichtenberg,2020-07-01,2020-09-30
