wache_nummer,anzahl_alarmierungen_RTW,mittlere_ausrueckedauer_RTW,anzahl_alarmierungen_NEF,mittlere_ausrueckedauer_NEF,anzahl_alarmierungen_LHF,mittlere_ausrueckedauer_LHF,anzahl_alarmierungen_DLK,mittlere_ausrueckedauer_DLK,anzahl_alarmierungen_ELW,mittlere_ausrueckedauer_ELW,wache_name,start_date,end_date
2640,665,104,,,,,,,,,Wilhelmsruh,2023-07-01,2023-09-30
3100,1181,66,681.0,74.0,534.0,85.0,97.0,96.0,192.0,103.0,Spandau-Nord,2023-07-01,2023-09-30
3103,321,81,,,,,,,,,Lynar,2023-07-01,2023-09-30
3110,735,88,,,,,,,,,Staaken,2023-07-01,2023-09-30
3104,531,67,,,,,,,,,Falkenhagener Feld,2023-07-01,2023-09-30
2600,1546,95,777.0,74.0,251.0,115.0,87.0,141.0,230.0,96.0,Pankow,2023-07-01,2023-09-30
2400,918,68,750.0,73.0,338.0,95.0,85.0,110.0,,,Tegel,2023-07-01,2023-09-30
3304,747,118,,,,,,,,,Westend,2023-07-01,2023-09-30
3200,1735,78,602.0,85.0,470.0,91.0,87.0,106.0,,,Spandau-Süd,2023-07-01,2023-09-30
2720,464,89,,,,,,,,,Karow,2023-07-01,2023-09-30
3220,403,98,,,,,,,,,Kladow,2023-07-01,2023-09-30
2704,509,87,,,,,,,,,Buch,2023-07-01,2023-09-30
2200,1934,61,,,457.0,106.0,37.0,130.0,279.0,104.0,Wittenau,2023-07-01,2023-09-30
3404,619,94,,,,,,,,,Schmargendorf,2023-07-01,2023-09-30
3503,176,105,,,,,,,,,Budapester,2023-07-01,2023-09-30
3490,717,82,,,,,,,,,Friedenau,2023-07-01,2023-09-30
3500,1395,82,,,494.0,118.0,178.0,137.0,13.0,110.0,Ranke,2023-07-01,2023-09-30
3608,471,91,44.0,99.0,104.0,105.0,42.0,104.0,76.0,103.0,TXL,2023-07-01,2023-09-30
4100,1311,81,646.0,92.0,308.0,98.0,48.0,125.0,160.0,86.0,Zehlendorf,2023-07-01,2023-09-30
3390,229,73,,,,,,,,,Lietzow,2023-07-01,2023-09-30
3400,1678,75,568.0,67.0,552.0,80.0,,,,,Wilmersdorf,2023-07-01,2023-09-30
4500,768,70,,,143.0,98.0,,,,,Wannsee,2023-07-01,2023-09-30
4300,1481,63,782.0,74.0,488.0,84.0,128.0,126.0,496.0,88.0,Tempelhof,2023-07-01,2023-09-30
4400,1872,79,928.0,86.0,429.0,98.0,146.0,127.0,,,Schöneberg,2023-07-01,2023-09-30
4700,1361,97,810.0,84.0,355.0,122.0,54.0,167.0,,,Marienfelde,2023-07-01,2023-09-30
4600,1786,71,,,317.0,84.0,51.0,106.0,,,Lichterfelde,2023-07-01,2023-09-30
3690,727,54,47.0,105.0,,,,,,,Siemensstadt/Charlottenburg Nord,2023-07-01,2023-09-30
4604,689,109,,,,,,,,,Lankwitz,2023-07-01,2023-09-30
3300,1952,72,1047.0,61.0,934.0,94.0,159.0,94.0,485.0,92.0,Suarez,2023-07-01,2023-09-30
5210,668,87,,,,,,,,,Rudow,2023-07-01,2023-09-30
4710,792,79,,,,,,,,,Lichtenrade,2023-07-01,2023-09-30
3504,737,77,,,,,,,,,Tiergarten-Süd,2023-07-01,2023-09-30
5100,2636,78,862.0,74.0,535.0,89.0,148.0,90.0,,,Neukölln,2023-07-01,2023-09-30
4790,431,81,,,,,,,,,Marienfelde-Süd,2023-07-01,2023-09-30
5200,2029,66,778.0,55.0,620.0,102.0,56.0,123.0,,,Buckow,2023-07-01,2023-09-30
5404,587,106,,,,,,,,,Salvador-Allende,2023-07-01,2023-09-30
4200,1633,82,,,453.0,82.0,71.0,91.0,,,Steglitz,2023-07-01,2023-09-30
5304,681,95,,,,,,,,,Bohnsdorf,2023-07-01,2023-09-30
5390,325,71,,,,,,,,,Adlershof,2023-07-01,2023-09-30
4390,892,80,107.0,72.0,,,,,,,Mariendorf,2023-07-01,2023-09-30
6110,311,92,,,,,,,,,Marzahn,2023-07-01,2023-09-30
6120,5,72,,,,,,,,,Biesdorf,2023-07-01,2023-09-30
6204,644,87,,,,,,,,,Kaulsdorf,2023-07-01,2023-09-30
5300,1903,89,794.0,88.0,468.0,76.0,92.0,89.0,272.0,86.0,Treptow,2023-07-01,2023-09-30
6310,974,100,,,,,,,,,Hohenschönhausen,2023-07-01,2023-09-30
5400,1925,78,706.0,80.0,389.0,83.0,88.0,101.0,,,Köpenick,2023-07-01,2023-09-30
6320,641,114,535.0,114.0,,,,,,,Falkenberg,2023-07-01,2023-09-30
5490,118,72,,,,,,,,,Rahnsdorf,2023-07-01,2023-09-30
6200,1973,85,699.0,95.0,339.0,126.0,63.0,109.0,,,Hellersdorf,2023-07-01,2023-09-30
6400,2322,86,873.0,110.0,461.0,95.0,93.0,114.0,,,Lichtenberg,2023-07-01,2023-09-30
6500,1089,90,,,251.0,94.0,,,,,Karlshorst,2023-07-01,2023-09-30
6330,673,112,,,,,,,,,Wartenberg,2023-07-01,2023-09-30
6300,1940,77,725.0,77.0,497.0,87.0,86.0,106.0,,,Weißensee,2023-07-01,2023-09-30
6490,744,71,,,,,,,,,Rummelsburg,2023-07-01,2023-09-30
6100,3128,102,689.0,101.0,470.0,101.0,134.0,134.0,283.0,124.0,Marzahn,2023-07-01,2023-09-30
5330,729,109,,,,,,,,,Altglienicke,2023-07-01,2023-09-30
5410,378,75,,,,,,,,,Friedrichshagen,2023-07-01,2023-09-30
