district_area_id,district_area_name,mission_count_all,mission_count_ems,mission_count_ems_critical,mission_count_ems_critical_cpr,mission_count_fire,mission_count_technical_rescue,mission_count_ems_critical_timegoal_computed,mission_count_fire_timegoal_computed,mission_count_ems_critical_timegoal_reached,mission_count_fire_timegoal_reached,response_time_ems_critical_mean,response_time_ems_critical_median,response_time_ems_critical_std,response_time_ems_critical_cpr_mean,response_time_ems_critical_cpr_median,response_time_ems_critical_cpr_std,response_time_fire_time_to_first_pump_mean,response_time_fire_time_to_first_pump_median,response_time_fire_time_to_first_pump_std,response_time_fire_time_to_first_ladder_mean,response_time_fire_time_to_first_ladder_median,response_time_fire_time_to_first_ladder_std,response_time_fire_time_to_full_crew_mean,response_time_fire_time_to_full_crew_median,response_time_fire_time_to_full_crew_std,response_time_technical_rescue_mean,response_time_technical_rescue_median,response_time_technical_rescue_std
021001,Südliche  Friedrichstadt,6937,6288,5739,65,351,296,5059,148,3119,132,591.1,547.0,208.62,457.35,429.0,141.06,561.39,534.0,142.81,703.85,692.0,140.32,754.25,751.8,134.68,758.84,653.0,333.36
022002,Tempelhofer Vorstadt,8084,6807,6295,95,434,379,5510,141,3176,128,610.45,564.0,223.66,451.07,438.0,101.59,565.91,532.0,153.79,711.24,701.0,145.42,769.4,758.52,137.54,839.57,713.0,394.12
023003,Nördliche Luisenstadt,3427,3178,2961,31,128,121,2546,33,1760,24,560.58,506.0,215.59,411.48,411.0,100.33,564.1,511.0,198.64,699.48,652.5,244.84,768.84,733.35,173.54,903.6,810.0,423.82
023004,Südliche Luisenstadt,3253,3007,2790,38,112,133,2394,13,1515,11,587.42,530.0,233.25,419.39,401.0,160.04,532.7,461.0,227.53,711.35,728.0,176.73,750.13,722.14,152.28,844.81,783.0,348.9
024005,Karl-Marx-Allee Nord,3935,3165,2907,48,123,147,2547,50,1429,48,608.81,571.0,218.84,474.71,453.0,139.26,581.52,563.0,146.33,706.66,691.0,127.81,723.33,727.12,108.26,907.27,816.0,387.25
024006,Karl-Marx-Allee Süd,5703,5278,4940,60,266,158,4300,131,2680,106,586.47,541.0,222.76,422.7,420.5,99.17,501.76,472.0,133.31,676.81,641.0,181.75,779.1,722.61,254.38,893.25,760.0,453.59
025007,Frankfurter Allee Nord,3156,2855,2617,26,137,163,2296,36,1217,28,631.84,590.0,210.9,445.7,439.0,93.72,587.32,562.5,126.89,743.4,710.5,171.28,796.1,747.81,204.92,908.89,789.0,372.34
025008,Frankfurter Allee Süd FK,6469,5941,5565,45,250,276,4828,63,2606,52,620.86,583.0,212.58,475.84,478.0,115.15,572.69,553.0,169.68,737.19,694.0,202.82,759.25,753.56,148.17,968.18,811.5,428.06
031001,Buch,3190,2723,2418,27,114,122,1850,37,806,13,714.61,626.5,280.01,528.48,503.0,198.26,754.1,730.0,157.64,805.12,758.0,144.48,1009.06,970.95,197.35,920.96,911.0,246.0
032002,Blankenfelde/Niederschönhausen,3041,2836,2545,44,59,145,2166,7,575,6,755.52,709.0,243.66,546.54,561.0,76.02,679.14,640.0,249.12,879.25,879.0,206.57,881.32,775.08,269.4,877.78,770.0,410.36
032003,Buchholz,1858,1760,1588,26,40,58,1367,11,382,8,756.98,705.0,244.19,570.75,556.0,122.87,701.85,636.5,307.26,743.6,729.0,212.71,891.92,775.85,401.47,847.65,791.5,285.07
033004,Karow,1881,1798,1616,30,35,48,1275,7,585,5,682.24,627.0,257.5,561.5,512.5,170.89,731.37,698.0,124.31,808.33,827.0,94.06,888.28,860.1,53.92,867.04,779.0,347.45
033005,Blankenburg/Heinersdorf/Märchenland,2224,2046,1828,30,70,108,1627,20,598,11,704.11,647.0,233.2,581.46,546.0,158.54,602.37,594.0,231.09,820.5,763.5,217.58,922.82,882.72,218.38,846.37,751.0,311.41
034006,Schönholz/Wilhelmsruh/Rosenthal,2063,1930,1713,26,54,78,1496,14,405,8,756.04,721.5,241.39,671.41,621.0,199.39,685.43,679.0,191.74,818.0,805.0,178.51,847.7,895.88,132.35,894.84,817.0,370.44
034007,Pankow Zentrum,4539,3941,3586,38,116,172,3172,23,1429,13,679.56,627.0,249.01,494.23,500.0,106.3,610.96,569.0,201.23,787.16,746.0,242.61,884.23,866.02,190.15,876.56,756.0,407.79
034008,Pankow Süd,3872,3614,3248,51,129,129,2922,46,1147,40,683.03,643.5,223.61,535.85,531.0,124.65,632.22,627.0,163.11,744.69,706.0,167.59,770.19,733.96,137.75,868.77,781.0,324.27
035009,Weißensee,4399,3770,3376,40,137,232,3022,39,1507,31,640.44,601.0,220.85,493.03,503.5,106.54,567.61,550.5,118.77,671.58,616.5,189.97,791.49,751.13,232.63,738.64,648.0,320.82
035010,Weißensee Ost,2508,2144,1948,32,84,63,1744,26,770,12,667.22,627.5,216.01,527.3,510.0,120.85,624.6,590.0,177.54,703.02,650.0,202.07,938.85,901.23,253.75,795.5,756.5,305.58
036011,Prenzlauer Berg Nordwest,2760,2514,2316,20,128,117,2018,27,809,23,670.81,642.0,221.98,547.47,517.0,224.97,619.72,587.5,159.19,723.05,715.0,125.41,790.71,779.01,148.17,979.3,866.5,402.5
036012,Prenzlauer Berg Nord,2722,2509,2287,30,117,96,2022,36,911,29,645.65,618.0,209.43,509.78,492.0,119.56,605.4,597.0,143.35,686.14,663.0,114.17,848.65,755.98,280.74,948.72,844.0,369.69
036013,Helmholtzplatz,1541,1368,1241,13,75,98,1068,12,500,11,652.89,617.5,224.06,479.62,470.5,60.83,550.25,540.0,100.62,625.94,586.0,144.52,726.94,725.41,107.1,984.0,867.0,425.35
036014,Prenzlauer Berg Ost,4476,4140,3802,52,166,168,3371,63,1479,53,656.72,625.0,204.96,517.98,525.0,118.35,627.39,612.5,116.25,721.99,702.0,126.84,783.4,760.39,164.17,866.2,811.5,301.53
037015,Prenzlauer Berg Südwest,2540,2360,2195,20,82,97,1895,25,1014,24,622.79,583.0,229.06,427.82,417.0,83.13,576.62,540.0,144.18,649.31,629.5,173.03,731.28,720.79,94.28,893.87,749.0,379.51
037016,Prenzlauer Berg Süd,2426,2185,1974,24,107,133,1740,40,865,35,639.38,602.0,217.84,492.76,520.0,90.4,613.95,586.5,136.31,719.14,699.5,135.76,750.72,701.94,171.42,876.92,777.0,333.29
041001,Charlottenburg Nord,3085,2819,2546,39,108,154,2281,18,1153,13,645.91,598.0,229.1,473.55,451.0,137.82,631.75,563.0,259.03,767.24,737.0,247.77,842.48,789.82,159.96,791.93,724.0,317.07
042002,Heerstraße,2569,2267,2126,35,77,120,1862,21,377,13,764.61,721.0,242.06,596.25,611.0,141.59,806.73,741.5,211.03,800.16,766.0,134.53,885.79,868.08,121.49,1056.41,986.0,359.82
042003,Westend,4784,3913,3563,49,150,212,3117,55,1544,50,641.31,603.0,215.84,495.4,516.0,121.89,613.3,599.0,137.22,679.26,675.5,151.41,795.86,783.81,120.06,889.27,866.0,334.78
043004,Schloss Charlottenburg,5620,4991,4570,58,192,221,3994,63,2405,52,589.77,546.0,221.13,429.48,423.5,100.0,548.36,525.0,151.47,688.15,675.0,177.2,774.67,762.28,148.9,770.79,687.5,371.29
043005,Mierendorffplatz,1919,1762,1623,13,64,93,1453,15,838,10,607.71,570.0,187.49,429.75,410.5,97.78,595.0,537.0,233.1,690.29,657.0,153.72,827.32,774.69,213.1,769.36,719.0,275.31
043006,Otto-Suhr-Allee/Kantstraße,7072,6378,5873,69,374,318,5128,169,3056,150,600.36,556.0,212.98,466.37,453.0,98.02,555.01,538.0,141.57,661.91,647.0,149.19,749.0,720.01,139.11,791.65,742.0,277.58
044007,Grunewald,2741,2208,2032,34,87,173,1789,24,610,21,694.98,663.0,223.84,542.48,531.0,167.55,700.37,668.0,216.5,775.73,753.5,178.08,781.0,769.82,110.02,1010.68,1000.0,356.31
044008,Schmargendorf,4071,3765,3409,49,115,191,3015,30,1278,28,661.37,629.0,197.13,511.05,500.0,116.21,652.41,624.0,141.37,770.1,780.0,155.5,765.95,742.87,115.17,935.18,887.0,342.02
045009,Halensee,3676,3388,3135,28,123,164,2751,41,1566,33,612.49,573.0,204.73,449.38,433.0,117.1,575.44,547.0,135.43,677.34,639.5,196.65,753.93,676.72,192.54,862.33,768.0,343.89
045010,Lietzenburger Straße,7853,7140,6644,108,441,271,5759,255,3305,233,611.9,573.0,211.65,440.95,429.0,105.77,558.14,549.0,143.68,676.95,656.0,147.65,728.41,708.48,135.12,767.29,673.0,299.09
045011,Volkspark Wilmersdorf,6242,5367,4894,70,208,296,4301,92,2663,84,588.63,550.0,201.13,449.37,430.0,115.29,540.98,514.5,145.58,650.99,630.0,191.09,698.35,684.98,130.16,815.26,684.0,366.25
051001,Hakenfelde,3920,3603,3269,39,115,136,2815,29,897,9,725.6,683.0,227.95,616.55,597.0,157.43,712.66,681.0,158.9,816.25,723.5,227.09,1006.85,962.85,173.92,1053.11,962.0,339.82
051002,Falkenhagener Feld,6097,5278,4696,74,142,226,3940,34,1507,19,686.05,645.0,222.15,551.95,541.0,130.06,726.36,710.0,152.3,808.79,808.0,157.48,897.75,888.68,154.68,1046.91,979.5,359.88
051003,Spandau Mitte,6741,5895,5424,78,241,270,4712,81,2522,56,625.76,585.0,225.32,488.98,467.0,111.69,620.68,591.0,209.32,699.45,639.0,209.77,861.94,782.29,308.94,932.88,858.0,390.6
052004,Brunsbütteler Damm,2730,2531,2273,31,97,102,1840,37,520,16,742.28,707.0,250.11,628.39,636.0,162.48,752.63,760.0,172.12,893.77,878.0,155.12,973.21,938.29,192.65,1044.25,1060.0,393.58
052005,Heerstraße,4254,3817,3415,58,237,200,2910,89,648,48,734.13,693.0,207.49,593.08,588.5,124.14,734.79,713.0,195.86,821.01,785.0,181.97,929.11,892.06,205.14,1065.25,975.5,405.37
052006,Wilhelmstadt,5983,5561,5099,79,163,252,4406,46,2429,35,628.55,578.0,219.5,503.07,497.0,103.08,593.44,589.0,123.26,661.22,608.0,191.19,859.67,775.84,289.64,907.88,790.0,408.86
053007,Haselhorst,2652,2449,2228,25,73,129,1923,20,750,12,673.18,659.0,224.19,584.89,555.5,257.77,764.98,728.0,212.78,862.51,804.0,244.91,936.38,844.41,259.27,985.19,896.0,337.77
053008,Siemensstadt,1952,1722,1547,20,126,104,1379,61,712,34,643.89,591.0,229.99,451.36,427.0,81.04,635.82,609.5,164.06,809.68,825.0,139.59,927.6,895.34,152.63,822.49,730.0,300.38
054009,Gatow/Kladow,2264,1749,1619,32,34,260,1197,7,513,1,715.46,636.0,296.85,593.32,552.0,170.94,808.64,811.0,235.25,1102.67,1192.0,206.06,1326.1,1197.64,471.7,982.19,978.5,339.63
061001,Schloßstraße,3137,2853,2667,39,168,116,2339,55,1228,44,617.74,588.0,200.62,482.07,481.0,95.8,563.07,513.0,134.95,759.09,757.0,150.11,830.66,806.85,163.27,830.56,714.0,347.72
061002,Albrechtstraße,5237,4893,4397,60,133,211,3800,23,2109,19,607.66,574.0,207.72,474.52,450.0,93.13,622.21,577.0,198.01,758.79,756.0,136.14,806.55,781.96,112.33,925.84,761.0,407.71
062003,Lankwitz,5544,5014,4533,73,137,208,3976,36,1798,26,655.87,618.0,203.81,511.93,518.0,108.77,670.24,650.0,159.16,814.02,777.0,155.76,861.86,825.45,149.37,1078.11,908.5,456.2
062004,Ostpreußendamm,4662,4139,3750,61,117,184,3200,32,1194,19,692.25,663.0,222.18,556.95,533.0,122.87,682.86,624.0,187.22,825.13,819.0,163.98,898.05,863.09,164.7,951.5,794.0,395.95
063005,Teltower Damm,4205,3654,3343,43,71,198,2916,21,1034,11,719.08,679.5,248.5,532.28,505.0,139.02,649.75,606.0,217.13,753.16,740.5,192.14,927.64,879.6,165.14,939.42,817.0,418.78
063006,Drakestraße,5666,4783,4319,66,159,255,3748,61,1688,40,670.6,619.0,222.41,525.38,505.0,115.5,659.16,616.0,206.42,759.67,726.5,179.01,880.91,848.91,161.0,941.34,817.5,424.22
064007,Zehlendorf Südwest,4028,3369,3082,42,123,268,2553,12,891,4,734.71,672.0,263.41,605.17,619.0,138.1,821.98,754.5,271.71,904.04,998.5,208.74,963.62,1030.92,219.86,964.74,873.0,389.94
064008,Zehlendorf Nord,4944,4254,3885,62,156,331,3423,42,1284,31,699.93,663.0,231.61,576.55,553.0,141.58,652.6,636.0,118.71,730.59,703.0,158.56,845.65,820.64,154.49,1004.34,857.5,459.04
071001,Schöneberg Nordwest,4339,3962,3658,34,176,200,3197,72,1674,66,627.88,592.0,203.18,516.86,523.0,108.03,558.85,552.0,104.7,688.97,680.0,129.09,748.66,735.84,115.26,852.49,775.0,285.56
071002,Schöneberg Nordost,2395,2171,1966,24,99,125,1734,31,952,29,625.85,581.0,214.44,494.76,505.0,89.37,576.41,548.0,99.39,711.44,680.0,173.61,760.52,769.73,97.88,865.61,866.0,306.97
072003,Schöneberg Südwest,2211,2024,1830,34,68,119,1586,22,956,22,602.39,561.0,211.75,445.57,460.0,84.52,542.81,510.0,182.09,685.6,646.0,137.38,714.57,725.5,83.93,913.71,842.5,344.35
072004,Schöneberg Südost,3912,3574,3296,33,169,169,2899,67,1804,53,591.46,544.0,221.3,481.52,463.0,135.16,541.12,524.5,141.02,711.61,684.0,155.16,812.91,763.56,213.08,964.8,954.0,390.09
073005,Friedenau West,2240,2057,1859,23,80,102,1647,29,904,24,614.81,574.0,208.17,484.22,475.0,111.28,595.86,595.0,111.93,684.7,663.0,176.1,793.46,693.21,321.0,939.08,776.5,438.73
073006,Friedenau Ost,2990,2013,1835,35,100,151,1574,38,855,31,621.5,581.5,205.81,480.36,481.0,79.11,602.14,590.0,108.22,708.04,700.0,112.77,782.57,772.2,117.59,888.84,796.0,389.78
074007,Tempelhof Nord,3146,2269,2101,23,103,104,1899,25,979,18,647.13,590.0,244.46,484.84,455.0,133.81,602.09,598.0,130.04,715.31,681.5,151.07,800.06,766.18,168.11,888.25,817.0,381.61
074008,Tempelhof Südwest,4057,3731,3392,51,140,186,3040,40,1737,32,601.5,565.0,218.33,464.64,479.0,105.9,563.17,517.0,146.34,697.18,704.0,148.52,787.04,776.38,174.53,870.17,731.0,401.48
074009,Tempelhof Südost,2708,2222,2017,27,114,126,1789,45,965,37,620.5,577.0,231.73,496.09,450.0,143.67,603.19,552.0,191.02,698.89,699.0,117.73,798.55,735.83,163.76,970.28,881.0,432.57
075010,Mariendorf Nord,4000,3744,3336,43,97,159,2989,32,1642,21,628.68,581.0,220.08,482.63,476.0,98.13,645.58,632.5,151.96,731.73,716.0,142.93,838.46,832.27,160.72,1008.52,837.5,462.24
075011,Mariendorf Süd,3121,2924,2668,40,76,120,2382,23,1357,14,610.67,571.0,209.15,473.62,441.0,181.47,615.28,598.0,177.6,790.1,755.0,148.11,884.98,875.73,150.48,898.86,713.5,441.3
076012,Marienfelde Nord,2184,2017,1781,28,71,96,1576,21,753,7,659.14,610.5,224.72,553.36,512.0,125.06,674.92,635.0,195.24,823.94,828.0,181.9,931.09,937.2,131.02,909.18,765.5,439.73
076013,Marienfelde Süd,2280,2108,1882,28,83,89,1655,24,582,3,700.51,656.0,218.05,552.83,561.5,140.69,817.69,712.0,225.89,886.35,872.0,155.12,1071.53,1053.23,171.45,967.0,884.5,357.47
076014,Lichtenrade Nord,2284,2142,1929,27,42,100,1636,7,561,1,710.86,671.0,235.04,525.35,522.0,141.57,776.36,715.0,193.13,863.84,850.0,120.76,1037.03,1046.66,133.51,1134.44,1110.0,434.96
076015,Lichtenrade Süd,3858,3585,3212,68,85,187,2640,23,912,2,745.75,707.5,268.16,629.87,598.0,164.26,784.1,747.0,224.76,995.89,972.0,197.29,1122.25,1147.76,173.7,1195.62,1154.0,398.05
081001,Schillerpromenade,4503,4123,3814,56,204,176,3380,34,1669,34,642.12,603.0,219.34,446.48,476.0,135.8,575.99,557.0,131.7,646.14,605.0,174.57,701.79,712.18,91.07,947.01,861.0,388.99
081002,Neuköllner Mitte/Zentrum,5701,5211,4754,87,271,217,4189,103,2131,74,630.32,596.0,227.92,472.48,429.0,203.61,555.75,543.0,137.76,639.26,620.0,173.68,837.39,796.51,200.15,948.94,923.5,382.09
081003,Reuterstraße,4834,4461,4126,48,169,204,3607,33,1880,26,637.53,594.0,211.59,506.44,490.5,128.44,573.49,561.0,115.33,706.77,684.0,137.01,813.32,737.61,282.07,907.72,837.0,361.07
081004,Rixdorf,5009,4603,4194,54,204,202,3680,65,1559,55,663.1,636.0,217.4,518.19,512.0,129.42,604.08,579.0,150.88,657.69,653.5,125.54,798.48,765.08,152.2,932.18,893.0,347.97
081005,Köllnische Heide,2601,2350,2115,18,114,136,1917,43,511,34,735.55,700.0,215.3,559.27,558.0,138.22,654.31,607.0,196.47,729.47,735.0,161.33,806.31,760.9,239.66,899.76,841.0,261.96
082006,Britz Nord,3015,2786,2523,30,107,122,2243,34,1066,28,657.51,610.0,223.11,502.91,523.0,96.14,598.42,595.0,100.42,670.71,647.5,148.38,804.39,789.19,176.34,959.89,843.0,407.06
082007,Britz,3442,3207,2958,60,109,125,2643,30,1073,17,680.78,640.0,219.62,541.44,497.0,191.52,630.76,628.0,130.34,784.92,760.0,160.5,944.88,868.88,244.12,1042.64,958.0,434.52
082008,Buckow,3214,2997,2685,33,68,147,2389,17,635,7,729.67,688.0,213.82,581.48,581.0,81.2,723.56,671.0,183.89,944.12,896.0,207.74,1068.78,916.0,572.97,1075.68,985.0,397.99
083009,Gropiusstadt West,3201,3045,2751,49,85,71,2407,18,1177,13,668.83,607.0,255.21,480.89,453.5,133.51,693.26,638.0,277.42,865.72,834.0,184.15,866.09,813.06,156.92,860.96,723.0,362.88
083010,Gropiusstadt Ost,2778,2602,2343,36,104,71,2057,25,976,20,670.87,612.0,232.96,524.39,482.0,132.89,685.3,674.0,186.65,829.09,813.0,200.65,844.99,813.59,135.76,855.78,773.5,325.89
084011,Buckow Nord,2163,1327,1188,23,65,51,1031,26,567,20,623.91,571.0,246.28,456.44,441.5,83.46,584.41,490.0,210.45,788.81,757.0,161.69,819.47,798.26,162.71,875.46,708.0,557.07
084012,Rudow,5282,4892,4392,81,94,295,3775,22,1717,13,661.94,622.0,227.56,570.93,572.0,163.44,656.5,641.5,209.69,789.73,749.0,202.16,922.44,860.98,276.01,931.23,853.0,340.62
091001,Alt-Treptow,1819,1676,1554,15,70,73,1356,21,444,18,702.89,662.0,219.77,647.69,615.0,202.8,694.72,693.5,100.59,785.1,760.0,143.49,799.76,758.8,169.64,949.35,860.5,296.99
091002,Plänterwald,1650,1528,1379,21,62,56,1222,26,207,22,766.93,732.0,207.9,609.78,588.5,148.64,673.34,674.0,127.39,789.45,767.5,165.3,814.91,768.1,166.02,1009.73,956.0,350.1
091003,Baumschulenweg,2878,2702,2432,28,77,99,2188,14,743,11,700.96,661.0,210.35,547.44,548.0,112.0,612.44,597.0,109.46,742.09,751.5,115.91,788.49,781.52,136.28,864.65,783.0,298.53
091004,Johannisthal,2743,2564,2321,34,79,99,2047,10,1081,8,626.47,588.0,215.09,538.32,519.0,134.29,581.51,571.0,129.2,653.48,658.0,155.77,795.35,830.72,165.3,721.82,606.0,366.22
092005,Oberschöneweide,3304,3051,2746,31,105,148,2474,26,859,20,696.97,659.0,212.17,530.65,509.5,118.04,673.8,620.5,228.98,731.9,695.0,158.75,810.99,762.13,213.04,861.53,788.0,328.58
092006,Niederschöneweide,2571,2399,2202,33,73,99,1919,16,816,11,665.63,631.0,221.71,514.74,510.0,107.86,588.59,540.0,186.47,696.12,681.0,193.86,880.86,852.55,239.75,761.65,734.0,242.71
092007,Adlershof,2734,2501,2244,30,121,112,1966,42,803,35,656.05,634.0,197.66,565.08,568.0,96.04,610.83,598.5,105.47,724.8,719.0,129.74,794.99,759.65,147.84,816.94,720.0,325.05
092008,Köllnische Vorstadt/Spindlersfeld,1535,1428,1285,18,37,69,1096,3,540,1,643.17,604.0,205.86,502.29,471.0,117.89,585.24,553.0,98.42,821.06,727.0,344.56,950.61,981.72,294.65,916.89,854.0,316.99
093009,Altglienicke,3080,2855,2523,35,80,145,2115,16,585,11,750.81,719.0,248.09,609.34,590.0,165.72,703.93,673.0,187.28,909.9,849.0,189.95,901.01,863.38,219.27,1025.49,995.0,317.6
093010,Bohnsdorf,2060,1582,1398,26,88,81,1136,43,457,9,723.56,670.0,271.52,608.05,585.0,213.19,777.4,771.0,131.28,1015.51,971.0,176.46,1006.25,970.46,156.18,974.39,885.5,363.58
093011,Grünau,1113,1031,938,13,25,57,773,6,272,3,702.4,659.0,224.68,602.82,601.0,54.37,831.93,825.0,208.55,888.0,825.5,201.19,903.08,898.28,124.62,1047.69,908.0,423.76
093012,Schmöckwitz,559,488,438,6,10,61,362,1,34,0,952.84,908.0,298.43,861.0,860.5,392.54,1001.67,1040.5,147.87,1364.0,1364.0,114.55,1424.61,1424.61,,781.12,767.5,448.45
094013,Köpenick Süd,1578,1484,1305,16,38,56,1090,11,306,5,724.92,693.5,220.14,602.77,608.0,129.25,712.53,722.0,120.13,834.5,735.5,275.41,1081.58,901.91,373.45,1074.46,1025.0,386.0
094014,Allende-Viertel,2136,1711,1534,29,44,46,1279,14,614,5,642.52,608.0,209.82,501.86,481.0,91.09,793.77,721.0,242.3,880.73,803.5,251.75,1143.1,976.84,456.04,926.67,816.5,318.44
094015,Altstadt Köpenick,1127,1062,960,14,32,32,802,5,478,3,600.71,563.0,214.83,436.18,455.0,107.04,570.45,522.5,182.27,641.4,633.0,151.14,1041.29,809.8,374.61,1011.73,1054.5,386.25
094016,Müggelheim,722,632,562,16,17,73,456,2,115,0,818.27,779.5,278.72,549.8,537.0,164.03,706.7,659.5,154.85,958.0,958.0,,1192.97,1192.97,244.64,786.9,752.0,339.3
095017,Friedrichshagen,2829,2679,2416,32,52,97,1925,9,782,4,685.73,652.0,240.71,547.86,544.5,180.37,670.03,643.0,146.54,978.11,852.0,284.12,960.62,911.48,187.4,909.12,787.0,340.25
095018,Rahnsdorf,1319,1199,1085,15,35,85,824,3,292,0,758.66,687.5,289.6,574.2,482.0,271.12,736.29,740.0,147.16,1151.25,1143.5,73.04,1481.28,1276.24,534.31,804.48,741.0,345.59
095019,Dammvorstadt,2019,1907,1774,13,37,75,1509,11,816,3,642.92,584.0,222.35,472.25,469.5,58.0,571.16,557.0,159.61,834.71,727.0,296.5,1023.78,1009.31,186.4,1000.5,867.0,465.16
095020,Köpenick Nord,1697,1583,1424,22,43,71,1254,3,355,0,724.82,680.0,208.85,567.88,556.0,61.25,699.85,670.5,131.44,800.0,715.0,201.62,973.92,959.13,49.26,1012.43,847.5,440.1
101001,Marzahn Nord,3388,3200,2858,37,97,91,2555,27,655,7,736.62,705.0,221.03,569.46,555.0,124.58,786.29,760.5,162.99,919.42,851.0,188.43,1000.78,973.63,190.22,1090.17,987.0,360.03
101002,Marzahn Mitte,7799,7366,6627,104,223,208,5956,57,2250,41,674.92,639.0,206.49,535.6,528.0,125.53,677.77,669.5,147.98,770.86,734.0,185.95,855.73,803.94,152.14,915.5,786.5,368.59
101003,Marzahn Süd,5899,5426,4902,87,235,236,4398,64,2304,49,629.33,591.0,213.13,520.66,485.0,163.87,621.41,602.0,163.61,737.76,697.0,207.71,821.29,766.46,177.5,856.12,690.0,429.23
102004,Hellersdorf Nord,5378,5017,4455,60,196,163,3935,53,1236,29,721.88,672.0,224.5,563.49,551.0,109.25,679.73,656.0,168.07,803.58,746.0,202.48,926.27,882.32,203.3,920.26,860.0,311.96
102005,Hellersdorf Ost,2618,2434,2161,37,99,85,1885,19,513,6,744.85,689.0,234.33,571.47,548.0,103.08,626.56,591.5,179.46,814.67,758.0,244.94,915.86,972.16,151.68,865.79,842.0,265.12
102006,Hellersdorf Süd,3332,3119,2823,49,113,98,2501,21,1586,13,614.04,534.0,259.31,445.98,443.5,105.73,597.57,565.5,159.41,806.6,750.0,286.44,876.79,786.36,190.89,722.79,649.0,320.91
103007,Biesdorf,4228,3572,3255,52,83,169,2947,32,1183,21,675.13,643.0,228.26,551.52,536.5,136.69,683.92,659.5,195.92,789.6,789.0,155.57,835.79,794.46,206.12,957.49,866.0,464.58
104008,Kaulsdorf,2359,1918,1749,34,48,118,1536,4,578,1,699.27,657.5,234.2,580.97,559.0,125.23,652.53,666.0,150.0,858.29,819.0,248.23,1013.94,980.5,146.56,831.52,783.0,354.36
104009,Mahlsdorf,2547,2329,2128,36,47,171,1848,10,252,4,813.08,774.0,232.22,683.36,646.0,186.46,777.88,729.0,201.59,937.77,931.0,173.41,1039.26,950.22,325.22,1004.25,933.0,325.09
111001,"Malchow, Wartenberg und Falkenberg",814,740,647,8,31,43,589,3,193,1,730.62,698.0,250.68,554.14,559.0,141.24,811.33,795.5,266.2,866.83,845.5,124.28,942.63,980.37,68.94,862.32,807.5,377.77
