mission_created_date,mission_count_all,mission_count_ems,mission_count_ems_critical,mission_count_ems_critical_cpr,mission_count_fire,mission_count_technical_rescue,mission_count_rd1,mission_count_rd2,mission_count_rd3,mission_count_rd4,response_time_ems_critical_mean,response_time_ems_critical_median,response_time_ems_critical_std,response_time_ems_critical_cpr_mean,response_time_ems_critical_cpr_median,response_time_ems_critical_cpr_std,response_time_fire_time_to_first_pump_mean,response_time_fire_time_to_first_pump_median,response_time_fire_time_to_first_pump_std,response_time_fire_time_to_first_ladder_mean,response_time_fire_time_to_first_ladder_median,response_time_fire_time_to_first_ladder_std,response_time_fire_time_to_full_crew_mean,response_time_fire_time_to_full_crew_median,response_time_fire_time_to_full_crew_std,response_time_technical_rescue_mean,response_time_technical_rescue_median,response_time_technical_rescue_std
2018-09-04,1331,1243,1075,21,42,40,67,303,314,43,634.2946611909651,589.0,227.2727769466604,489.6,466.0,111.28739466141847,622.7941176470588,601.0,144.68498265809626,822.4444444444445,780.0,196.0810823350208,819.5319999999999,794.563,171.99041790111448,868.2571428571429,862.0,310.2804559499967
2018-09-05,1248,1148,989,13,49,48,76,310,254,52,636.119153674833,590.0,223.3677728081468,582.7272727272727,448.0,285.547576039122,605.4324324324324,605.0,121.3835840403243,732.9090909090909,718.5,182.263521698642,796.2413684210526,777.917,130.68982253846127,812.625,716.5,349.13061897027035
2018-09-06,1338,1226,624,7,47,58,87,328,291,47,595.1851179673321,554.0,212.1227651319238,365.7142857142857,436.0,146.62504820768095,615.5,622.0,99.52501480245338,860.0666666666667,796.0,254.2869589091512,888.9814736842105,832.066,303.9401267472789,816.4888888888889,729.0,280.6509172864706
2018-09-07,1284,1207,1053,16,40,36,69,339,293,43,611.0543933054394,567.0,212.1289570531785,519.2142857142857,510.0,118.77916067639563,633.7333333333333,594.0,222.83810937204103,787.4782608695652,752.0,195.89859843695984,826.2664999999998,768.4165,170.7998225140568,828.56,676.0,316.9463782198286
2018-09-08,1333,1230,839,17,53,49,79,336,291,28,586.7208994708994,551.0,206.61046981731184,603.9285714285714,528.0,235.58714353249883,682.3235294117648,668.0,177.36261786934926,800.7083333333334,738.5,239.81033795148576,874.3330909090909,832.4205,141.14233315780717,712.7027027027027,628.0,315.2209864052047
2018-09-09,1305,1202,1032,8,44,56,63,298,250,41,582.312567132116,547.0,202.2547367574418,538.2857142857143,545.0,38.543111298537234,618.047619047619,584.0,126.16397116073836,873.2666666666667,827.0,260.06522991265825,771.8832857142859,733.443,144.8531063124765,766.9387755102041,695.0,310.4733219996034
2018-09-10,1310,1215,1042,9,50,42,67,334,268,39,627.5854189336235,578.0,235.90089460352328,418.375,396.5,86.3149341489806,685.8947368421053,666.5,173.13387875153293,855.1785714285714,801.5,235.67052543932297,1190.1377200000002,878.356,754.3948002996906,949.6,900.0,401.3805734036992
2018-09-11,1277,1178,1032,16,46,50,68,335,280,37,589.6503719447396,552.0,187.9003866141716,502.0833333333333,511.0,73.2113482675433,614.7037037037037,619.0,130.09783738958652,810.15,801.0,245.55742709191267,883.8570000000001,839.31,203.18574080382703,778.3658536585366,720.0,263.7029347672832
2018-09-12,1345,1268,1068,15,43,32,81,321,291,50,621.8182751540041,591.0,215.09205666742,507.4166666666667,475.0,157.02139885050602,675.4545454545455,621.0,206.4075293728845,825.6521739130435,832.0,223.5062758312804,851.3466842105265,876.324,178.44061584119137,693.16,610.0,265.53007990307486
2018-09-13,1191,1118,935,11,39,29,69,263,264,59,600.5316455696203,569.0,195.7758475020504,558.7777777777778,507.0,191.5350997714112,615.4545454545455,610.5,129.4831216332028,741.875,689.0,186.43314261865208,869.2007692307693,865.3,184.52919794762104,754.5652173913044,676.0,319.26119629928496
2018-09-14,1239,1153,982,11,39,42,71,329,284,41,594.1178451178451,550.0,206.30638453322632,522.0909090909091,526.0,168.87241014769378,649.9615384615385,618.5,145.81179122944226,746.12,731.0,147.151939617979,838.0856500000002,845.145,140.57094601482424,914.3055555555557,838.5,352.61487039743065
2018-09-15,1206,1125,997,8,33,44,77,290,306,40,617.8902575587906,570.0,224.93864944656343,591.875,569.0,115.3125411343326,631.7727272727273,624.5,127.56956340167314,721.0,742.5,191.56476404477263,826.2882142857142,802.6065,194.4846321174853,792.3939393939394,663.0,336.0922436060095
2018-09-16,1274,1176,1041,17,51,42,59,335,303,36,606.215811965812,571.0,218.86112708193585,548.5384615384615,570.0,100.06132734862769,684.8709677419355,611.0,274.01055234369886,829.5652173913044,760.0,282.9405376153918,949.872,761.065,788.5133045296133,885.6052631578947,808.0,337.6870084075284
2018-09-17,1330,1220,1061,6,59,45,59,348,293,48,607.9979550102249,572.5,201.7272853177488,514.8333333333334,505.5,149.69758403750765,722.5555555555555,679.5,181.3946674983181,818.8181818181819,841.5,219.7181390009951,997.4665882352944,918.763,288.95141329903083,818.9714285714285,715.0,337.3110351793749
2018-09-18,1297,1178,1039,20,60,55,74,330,270,30,611.515923566879,563.0,227.14801398265885,577.8823529411765,575.0,163.3397082589462,678.6,667.5,184.7027827313869,847.074074074074,780.0,200.37022002090296,930.9022105263158,858.526,226.44518489043733,841.5652173913044,834.0,284.7020003187671
2018-09-19,1279,1171,1045,13,67,40,77,313,275,41,607.5245202558635,568.5,210.03191792819416,445.25,435.0,112.90714205608398,661.8181818181819,679.5,200.86282172195456,770.0487804878048,739.0,232.4406323364649,854.046125,822.9365,170.81855629684594,750.969696969697,670.0,285.31249149490515
2018-09-20,1242,1133,979,14,59,48,53,268,273,51,621.2274774774775,576.0,228.0393764568408,595.0714285714286,582.0,168.61675447626757,644.1025641025641,619.0,164.04184236311153,737.1538461538462,694.5,180.19182940581788,822.63005,777.634,168.7476232286344,889.8285714285714,744.0,309.1184320645031
2018-09-21,1319,1167,999,24,51,99,87,293,278,39,625.1790193842645,575.0,228.43764297562925,476.9473684210527,458.0,133.654809816686,652.1111111111111,577.0,228.564303918265,786.6296296296297,787.0,221.515609477448,860.6861304347825,840.787,257.0697639872924,1043.4492753623188,1035.0,381.04718467401983
2018-09-22,1122,1035,886,14,39,46,70,290,246,40,563.38375,530.0,175.27054427527366,495.2,496.0,164.94497398964432,567.5384615384615,556.0,119.32853163237392,693.7391304347826,655.0,164.93861596234254,780.2554736842104,745.657,113.81529658879992,769.4594594594595,662.0,275.71015321998675
2018-09-23,1109,1018,899,11,34,57,57,313,222,43,569.0317848410758,540.0,177.70883442598057,501.5,437.5,150.78556202198442,564.1333333333333,560.0,78.76988788931489,790.4,772.0,203.1599651224901,823.016857142857,748.7764999999999,258.48969150844647,790.3191489361702,698.0,313.3671347590331
2018-09-24,1179,1079,912,14,31,69,77,289,250,57,601.6424167694205,567.0,198.28308825385312,493.5833333333333,502.0,72.44616601102484,611.7727272727273,618.5,100.73914064987082,818.9545454545455,742.0,189.24599191144168,842.9963684210525,771.744,153.8494610961603,799.125,703.0,316.8378456790563
2018-09-25,1161,1059,911,16,41,57,59,270,240,37,601.8185053380782,566.0,215.4217959166577,555.0833333333334,632.5,153.37266458669956,568.9655172413793,563.0,130.92786529738447,811.0,718.0,268.1773497316485,779.1605333333334,728.36,157.81716380169024,785.1372549019608,634.0,358.0463668078671
2018-09-26,1161,1071,912,13,44,43,60,303,232,32,592.6835748792271,555.5,197.68660569416608,486.54545454545456,496.0,101.95132528453335,582.5454545454545,587.0,113.89718250166764,751.1212121212121,713.0,199.56652361677507,811.7976666666667,755.855,178.49448619048658,770.4054054054054,674.0,304.622029868296
2018-09-27,1325,1240,1088,9,33,51,72,337,308,50,605.5869346733668,573.0,199.2706450282396,590.2857142857143,543.0,175.38596892350907,609.44,581.0,137.5309298545846,772.7916666666666,731.5,161.956778766453,807.7385294117647,786.357,109.0548916137635,778.3695652173913,690.0,293.3774480990999
2018-09-28,1221,1149,971,15,33,38,60,307,261,43,602.0285388127854,561.0,211.7615917866928,504.57142857142856,490.5,140.79374673926085,620.6315789473684,618.0,127.36788821115164,839.6923076923077,769.0,282.5633806822181,780.1964545454546,708.174,162.8918776853921,792.3333333333334,697.5,295.7463187555701
2018-09-29,1220,1126,973,16,53,39,72,285,268,48,618.3824940047962,571.5,238.67218469271475,599.7272727272727,560.0,221.1913610017764,600.5,555.5,186.0952203429276,812.5,744.5,186.3115031083057,1200.3375,761.3050000000001,1403.1927767481798,866.0322580645161,743.0,341.9796761866576
2018-09-30,1202,1119,969,12,39,40,66,308,264,48,582.3013698630137,542.5,193.9960012499703,450.45454545454544,405.0,113.6128193791208,701.6363636363636,624.5,311.7643410157812,835.8333333333334,798.5,215.5990969096005,903.2371333333332,862.606,246.43004583418409,813.8823529411765,747.5,306.22795675334123
2018-10-01,1241,1154,984,25,45,41,85,311,263,42,589.2452830188679,548.0,204.4751568513691,500.9583333333333,500.0,123.96229411526252,600.2173913043479,594.0,104.67176250361244,799.1818181818181,768.5,206.75903535589129,815.2776190476192,812.403,134.66285016680595,900.8108108108108,796.0,378.9877481043592
2018-10-02,1139,1062,892,13,32,40,81,311,215,40,590.2315394242803,564.0,200.3978003934036,447.27272727272725,424.0,166.71598058320075,622.0952380952381,617.0,136.89152813885332,784.8125,743.5,175.80072762458448,889.5166666666668,891.8515,132.779089980541,855.8571428571429,761.0,394.1755463553488
2018-10-03,1046,969,827,20,33,43,66,262,233,39,569.86,537.0,186.3778348671672,472.9473684210527,479.0,47.69867652975351,576.1666666666666,585.0,101.316407816077,804.5625,725.0,169.91290661198556,747.4605,732.5699999999999,112.0939431779515,789.15625,774.5,301.0917885312845
2018-10-04,1282,1201,1037,21,38,40,73,309,297,47,587.2603174603174,553.0,201.5258478025244,512.0526315789474,512.0,99.23567553176434,631.5714285714286,632.0,97.77541483436288,745.3809523809524,729.0,233.89772897368547,802.9946842105263,738.696,154.7151153619138,834.3548387096774,721.0,339.7806692938938
2018-10-05,1263,1168,1011,12,54,39,59,329,273,43,573.9978746014878,541.0,179.79006077346068,457.6666666666667,463.0,95.31129221788164,632.7666666666667,628.5,145.19468103997076,777.2083333333334,745.0,223.2436725169172,871.0449444444444,766.7415,339.9503237049707,862.5135135135135,811.0,354.59927473931145
2018-10-06,1288,1200,1040,19,51,33,80,300,283,49,594.0808510638298,566.0,196.9832162707085,573.5882352941177,546.0,149.12916332140128,577.8461538461538,570.5,108.50315840847854,765.4444444444445,772.0,149.9110847580436,835.9513846153843,790.2655,263.49610711812454,787.448275862069,705.0,332.54404501046355
2018-10-07,1145,1051,902,14,49,41,70,308,232,53,581.353717026379,560.0,176.54827923866472,454.46153846153845,450.0,109.6073411353876,586.5333333333333,572.5,96.62645219797638,771.85,746.5,146.2029141476433,726.5532631578947,715.796,109.90050385075185,744.9487179487179,706.0,296.23674287174515
2018-10-08,1255,1156,972,19,47,47,74,309,252,48,597.6338185890257,566.0,197.73217963697647,478.11764705882354,453.0,72.00163396838747,610.8333333333334,594.0,127.68065857722009,839.2307692307693,808.0,237.9985391034672,858.9298333333332,848.3785,154.0008735281757,926.5121951219512,874.0,375.0936630997129
2018-10-09,1228,1152,1012,21,47,27,83,304,269,42,586.1875681570338,552.0,198.7894195844697,489.65,478.0,97.04110631989658,595.8387096774194,586.0,139.45300206501915,743.8214285714286,717.5,189.6419733137368,778.2325,748.248,163.92933411349762,874.7826086956521,737.0,338.844689083595
2018-10-10,1286,1210,1033,17,38,38,88,326,275,41,597.5673382820785,559.0,207.8051856796393,429.8,415.0,102.74670658607852,626.56,584.0,146.1814169676388,758.3333333333334,732.0,179.32661077858282,907.2943846153846,878.507,250.90089550442644,790.7931034482758,702.0,278.7305892422113
2018-10-11,1257,1171,996,15,46,38,66,301,255,45,594.8165038002171,566.0,194.8776483188492,521.4,544.0,96.92913464411588,623.32,585.0,176.46192223819844,872.3157894736842,817.0,232.87623146488468,814.790923076923,810.543,119.70348715504042,807.875,709.5,284.4671022421829
2018-10-12,1334,1244,1062,14,42,45,61,335,304,54,588.9711340206186,556.5,195.75846828902533,514.0833333333334,482.0,129.08943927887103,625.9,612.5,129.6343265523821,783.6086956521739,801.0,184.8440962566796,825.0481875,825.7665,108.00034985512391,787.5641025641025,819.0,263.3920227053798
2018-10-13,1327,1225,1073,15,57,42,79,312,288,39,583.3967280163599,548.0,203.08085141235784,487.0,474.0,99.95498987044118,599.7272727272727,573.0,167.0337302626465,797.0384615384615,781.0,201.88322976794896,871.7640499999998,761.311,316.5469219033271,750.4827586206897,711.0,220.22239095476303
2018-10-14,1178,1099,950,12,42,34,62,322,237,33,578.4302191464822,538.0,202.16082286271308,438.3,447.0,90.20230349362237,628.8,635.0,161.46361819307782,744.6,717.0,158.63642642682572,795.9323125,797.0915,156.59350719350564,763.0333333333333,743.5,246.06776237077648
2018-10-15,1300,1207,1012,11,49,42,57,347,278,40,604.408695652174,565.5,206.2368097287411,555.0,533.0,176.9328968846664,647.7692307692307,560.0,216.80780570677013,850.1153846153846,790.0,247.9014847753965,901.8375238095236,810.61,279.40768862767874,791.4411764705883,665.5,340.030496954582
2018-10-16,1273,1183,1019,17,54,34,63,323,290,53,584.3702906350915,558.0,183.39105399492087,460.6,477.0,125.32346719019318,626.9090909090909,626.0,113.17971429223849,777.2857142857143,726.0,197.27943279311864,798.362263157895,819.35,104.26921821304808,734.6428571428571,666.5,220.89568751314445
2018-10-17,1276,1184,1019,20,48,43,76,323,263,42,596.2558139534884,554.0,209.105011701162,539.1666666666666,505.5,142.73680015205284,619.6153846153846,617.0,181.11876256712367,817.5714285714286,752.0,217.7727190050608,800.2680769230769,798.7,129.8629929614679,725.0555555555555,614.0,350.1582454054121
2018-10-18,1247,1156,986,13,39,50,73,333,269,41,602.8813186813187,569.5,205.23538012921887,517.1538461538462,463.0,126.71545956317917,588.44,588.0,127.32539678582066,828.6,852.5,210.0772790139256,851.5691052631579,771.14,209.84678047536767,806.2222222222222,674.0,329.53292583040803
2018-10-19,1252,1170,1019,12,40,41,70,317,269,37,609.6306400839454,569.0,209.11191262425857,484.09090909090907,470.0,124.22918702579884,664.0666666666667,652.5,153.4627739502507,850.2173913043479,827.0,225.1635681256344,825.2026470588235,760.786,259.2655051597544,799.8285714285714,696.0,317.11785577885945
2018-10-20,1141,1064,927,6,50,27,53,321,264,33,577.9988137603796,543.0,194.98142002601367,462.1666666666667,455.0,91.85731689237754,604.1923076923077,597.5,129.0283749353666,713.9047619047619,702.0,139.46609077546583,746.9749411764706,722.513,103.4863753716344,847.6818181818181,799.0,314.9355771406555
2018-10-21,1129,1050,929,8,47,31,73,294,242,31,558.0254629629629,526.5,180.2445340385398,424.375,414.5,79.7709891770543,569.7142857142857,566.0,116.59950848160231,810.5833333333334,819.0,191.19735232537056,838.1455416666666,826.715,176.63715343360985,831.8076923076923,771.0,294.7279449568052
2018-10-22,1174,1089,937,13,45,39,61,303,236,45,574.7517730496454,549.0,185.6032795069001,589.25,573.5,138.5812036316614,642.4,599.5,231.5345509332507,799.1363636363636,776.0,194.626943628438,854.186857142857,745.5160000000001,318.196658893366,726.1333333333333,676.5,306.9109421913491
2018-10-23,1201,1107,965,11,33,57,69,369,245,48,599.3476245654693,567.0,198.8162932461221,537.4,548.5,86.9906763841837,605.1818181818181,590.5,145.0509389551646,875.7619047619048,844.0,221.8990546987312,891.7291176470587,835.227,273.29769934951025,795.0681818181819,697.0,370.207697690331
2018-10-24,1189,1092,927,21,44,51,80,309,246,49,587.5202863961814,552.0,191.0267083202612,550.421052631579,552.0,112.9106410640604,655.0769230769231,635.5,187.0601877636015,789.12,768.0,212.93999937384552,793.8729047619048,780.533,144.4002106916416,927.3783783783784,857.0,357.8828448398032
2018-10-25,1151,1064,880,19,42,42,62,306,225,41,598.1849489795918,566.0,204.7592680000734,584.2307692307693,513.0,258.4054159152996,664.5384615384615,640.0,228.1820730503132,792.125,799.5,180.17052610863087,839.1240000000001,804.0805,87.1198024814106,823.8181818181819,725.0,390.2277743947642
2018-10-26,1138,1066,896,11,33,30,60,349,216,59,609.4255842558425,560.0,218.25773604763648,627.2,595.5,314.0692775664489,664.8260869565217,638.0,138.38406771600714,773.6470588235294,708.0,204.4486308270584,816.1573333333332,788.682,156.4219464634415,806.36,730.0,268.52046476944736
2018-10-27,1049,992,867,19,29,28,68,281,211,32,585.4532650448143,548.0,199.4567157728461,538.4705882352941,507.0,222.55115076288047,605.6875,597.0,106.45356969120388,815.7777777777778,669.5,379.2918410058339,776.0570000000001,777.9535,138.54637332843302,943.5238095238096,835.0,349.8191845864974
2018-10-28,1164,1088,918,19,45,29,63,298,225,41,564.8411764705883,532.0,168.47207623151326,608.4444444444445,576.0,185.91592730625257,596.7333333333333,565.5,155.43530272538905,733.4615384615385,699.0,181.14684226212296,808.3349130434782,768.004,188.48412003761945,849.8260869565217,791.0,306.40401910696465
2018-10-29,1175,1103,965,18,30,40,67,328,247,32,599.0629213483146,565.5,195.7645175144497,486.7647058823529,492.0,122.89656698407236,616.5714285714286,604.0,99.76951460218716,745.7058823529412,746.0,186.38460394634345,875.2045999999999,859.923,151.85201635981937,837.5,783.0,323.4720024416895
2018-10-30,1278,1173,1014,26,43,59,83,331,260,40,627.0934371523915,590.0,216.6958193400708,541.2105263157895,539.0,92.291554294811,680.7241379310345,657.0,131.1334915680866,789.2142857142857,774.0,216.461844579432,870.0777272727272,829.837,176.53309724812885,888.780487804878,846.0,341.694272134837
2018-10-31,1272,1161,985,23,65,44,77,301,271,47,640.7596810933941,591.0,252.37929206106364,573.7619047619048,489.0,238.8804941308321,670.1111111111111,667.0,173.01705576994885,873.48,850.0,185.5997306032528,1033.503684210527,906.477,544.2699945094705,813.2222222222222,677.0,302.07039019890817
2018-11-01,1243,1167,969,9,36,37,68,289,255,66,615.1501706484642,582.0,204.67090139702904,528.0,543.0,86.59561189806328,637.5,605.5,164.99433455359187,910.6111111111112,817.5,337.5299793027348,916.3667142857142,877.9915000000001,285.0435522683477,952.2068965517242,884.0,395.4766905999414
2018-11-02,1229,1142,978,15,47,37,73,346,251,59,600.5011160714286,569.5,190.93861659186584,551.6153846153846,536.0,98.41708732188268,587.6470588235294,582.0,137.20188229845414,713.8620689655172,669.0,203.51179750603632,781.7355263157893,783.03,178.28033394453314,741.4242424242424,685.0,268.4515820291238
2018-11-03,1183,1112,958,9,42,26,66,303,263,46,575.0695553021665,543.0,183.02547030975748,535.8571428571429,560.0,111.82639606614735,601.0333333333333,562.0,157.57045131126833,768.925925925926,770.0,145.21308637943224,773.8760869565218,739.387,112.43204474053454,831.0869565217391,649.0,396.5681086801287
2018-11-04,1138,1073,924,18,40,23,84,320,240,44,567.8075560802833,536.0,175.30101646339128,558.5333333333333,481.0,187.9687917359333,628.4230769230769,651.0,128.36484661368098,802.3,750.5,174.1929469255879,930.772625,804.855,463.9860381453409,872.7272727272727,847.5,273.9228570268125
2018-11-05,1259,1187,1030,17,35,36,72,346,246,36,588.6506922257721,553.0,184.83670378224485,487.9333333333333,500.0,102.29751195596572,585.64,528.0,140.387523187307,663.5625,617.5,166.0172556292468,768.2804545454545,716.883,176.10136346852264,858.6206896551724,664.0,416.3883329806018
2018-11-06,1290,1218,1041,16,32,39,69,357,281,37,598.3210912906611,560.0,197.73424505136865,529.3571428571429,545.0,132.20474048457342,610.2222222222222,589.5,136.52216176721922,714.7894736842105,647.0,195.4557576956337,766.1562352941177,763.917,159.1260682908089,825.5151515151515,748.0,335.3869147354404
2018-11-07,1273,1190,1022,15,39,39,63,300,269,41,602.9162132752992,565.0,201.00012613514025,488.9333333333333,512.0,121.96279682560504,613.8888888888889,648.5,126.9663637202384,813.0625,756.0,158.69109143238006,1016.0476875,801.62,452.6105118182326,768.5625,679.5,316.68096671164085
2018-11-08,1264,1179,1003,14,46,37,81,295,285,51,612.0578602620087,566.0,210.0857850633635,549.3846153846154,521.0,194.4824492773656,631.2727272727273,612.0,179.69144956133707,806.6,778.5,164.26499771309838,911.5837333333332,871.89,210.56567870465588,900.3448275862069,793.0,345.31655000076887
2018-11-09,1237,1173,1017,9,27,36,76,336,245,40,615.8340611353711,576.5,208.19740206484147,498.375,526.0,116.36511197826556,664.4705882352941,634.0,226.7289454522345,835.6666666666666,804.5,191.38535195039475,834.0514545454546,743.0,237.70009552853088,848.3333333333334,780.0,347.97545824415533
2018-11-10,1216,1137,1000,15,42,35,91,336,268,37,579.5321701199564,543.0,180.03074792262018,545.3076923076923,548.0,138.08474729635213,617.1212121212121,588.0,123.93439735797664,766.4642857142857,746.5,181.76795996500945,753.118238095238,765.633,121.37617267483134,811.3461538461538,704.5,264.02529307741594
2018-11-11,1180,1103,938,15,35,40,71,323,237,53,575.793427230047,546.0,176.2977319693123,543.9090909090909,560.0,68.97601691233636,576.3181818181819,565.5,150.11785413424388,664.0526315789474,674.0,145.40077704370182,855.986842105263,788.476,394.912878170794,851.8484848484849,727.0,357.4936294198228
2018-11-12,1279,1208,1017,23,38,31,85,311,259,45,601.3183760683761,573.0,195.41340553561955,556.7777777777778,567.0,159.62550126340955,618.3448275862069,607.0,138.20953963923995,815.3461538461538,801.5,185.94449544048183,842.25175,844.4285,123.49077870107295,785.8846153846154,703.5,300.5191943185097
2018-11-13,1204,1125,972,13,41,38,55,306,247,34,595.7367205542726,561.5,189.79638000740383,557.5555555555555,493.0,133.92638940021408,677.3125,630.5,205.81771413465097,809.0,761.0,152.79546637729322,960.7929545454546,863.258,389.1449924190306,792.6571428571428,726.0,317.46263725109475
2018-11-14,1259,1180,986,10,40,35,72,313,265,42,653.6395881006865,591.0,260.22480252042584,447.6666666666667,437.0,110.54297806735624,696.5333333333333,562.0,266.56508984943395,800.4347826086956,767.0,212.42385289941524,874.0167894736842,846.116,252.2210072972993,827.0,760.5,363.9374671561036
2018-11-15,1156,1096,938,8,24,32,55,279,254,37,589.7766323024055,570.0,179.38585802350508,440.3333333333333,409.5,74.63957841967401,650.4285714285714,628.0,121.27389308032105,779.875,747.5,128.0806386617431,916.6335,755.928,500.29313300304256,825.8148148148148,735.0,356.069249642974
2018-11-16,1147,1073,876,20,32,37,64,264,256,41,595.0423412204234,564.0,197.2300850134484,523.8888888888889,479.5,139.04713076925896,622.1764705882352,564.0,161.58946256413105,831.5333333333333,783.0,240.55497342207505,972.39575,883.2249999999999,307.64483218930513,847.6666666666666,723.5,404.37020707245
2018-11-17,1150,1076,919,13,34,37,72,298,247,40,580.9529964747356,547.0,199.5107961692032,458.22222222222223,469.0,86.39990997937697,611.4,611.0,116.31960281912932,739.4285714285714,743.0,127.67363526921731,798.0055882352941,747.426,158.96705067602014,709.9310344827586,640.0,269.39680386195096
2018-11-18,1194,1126,980,20,29,37,84,350,238,47,581.2454954954954,554.0,182.17095085335697,538.7368421052631,546.0,123.07939718610874,573.15,590.5,112.94818327562048,728.5555555555555,694.0,166.5018008106898,824.408357142857,746.8935,219.89578730200884,713.9,688.0,299.4830430983502
2018-11-19,1290,1196,1017,19,49,43,60,352,273,40,638.7636566332219,588.0,248.13157578369567,510.52941176470586,487.0,92.52575158236952,717.5555555555555,693.0,242.24246171224863,729.4,686.0,170.96100919995376,929.8264400000002,863.357,218.8184518596562,802.0277777777778,711.5,324.56251751824
2018-11-20,1164,1081,893,22,41,38,62,282,253,38,601.4112038140644,571.0,190.7822395539412,534.5263157894736,545.0,145.11618656214466,605.5833333333334,597.0,99.6170566269376,852.8461538461538,824.0,159.43040922175226,832.1047727272729,827.5785000000001,79.96754729855031,751.3870967741935,644.0,332.067631406551
2018-11-21,1144,1086,934,9,34,24,66,333,253,42,584.6114352392066,557.0,181.27293154303007,467.6666666666667,441.0,100.82782354092544,632.0,610.5,150.84641195600244,846.3333333333334,811.0,193.2763134306253,812.8307619047621,783.34,151.24051502553962,616.3888888888889,576.5,224.93793624775407
2018-11-22,1306,1224,1021,13,36,42,79,333,264,49,603.2186836518047,575.5,190.41649900598364,543.0,529.0,145.71890748972834,560.625,545.0,63.678412491136335,794.9473684210526,745.0,200.43105594476748,807.3382000000001,763.847,140.22033459992275,811.5806451612904,661.0,374.2717171782687
2018-11-23,1190,1125,972,19,32,33,74,309,278,41,614.4221218961625,564.0,217.2731159681248,497.72222222222223,492.5,139.97092368461452,622.4,576.5,218.43447771043745,750.6190476190476,765.0,163.26802387193771,850.9585882352941,848.68,185.3019283085914,713.1153846153846,612.0,246.1218116174309
2018-11-24,1257,1181,1031,19,45,27,90,345,297,47,593.4339419978518,561.0,201.39211922369688,496.2941176470589,496.0,92.53632037332852,606.0357142857143,606.5,132.3646708327266,781.4814814814815,747.0,168.07447304700523,842.6090869565217,845.863,160.64425975227292,718.2608695652174,710.0,218.95396307138185
2018-11-25,1223,1155,990,13,36,30,79,329,254,51,583.8046614872364,552.0,181.80789501382367,461.1818181818182,459.0,117.2841150214454,670.16,637.0,162.2725793225707,788.9444444444445,784.0,114.07452271224344,839.9118,821.067,150.229440205022,711.5769230769231,605.5,287.5830555616131
2018-11-26,1270,1191,1010,14,36,42,75,345,274,39,594.6843243243243,563.0,191.59690568220103,504.6428571428572,501.0,97.49130702301076,640.6,597.0,175.43131809463517,782.9375,725.5,245.9226080836544,815.7623076923077,748.74,231.34238587657063,804.0,714.5,307.64339281521575
2018-11-27,1221,1136,1006,25,43,39,85,305,271,38,592.1986970684039,567.0,177.18811741993943,515.7083333333334,529.0,138.6078230951933,584.2666666666667,567.5,153.27908585622353,769.0526315789474,758.0,169.16279919526914,854.3263333333334,797.1949999999999,224.3527778445996,749.5806451612904,647.0,285.0473380795488
2018-11-28,1260,1171,1005,14,49,38,78,346,262,48,596.9009900990098,569.0,182.24703997133608,528.6,534.0,113.16772213548056,667.3529411764706,624.5,225.41435010555912,844.1153846153846,806.0,181.36423614882327,828.2139999999999,850.083,193.89769102286903,844.8181818181819,707.0,388.2419875658619
2018-11-29,1145,1080,925,13,27,33,48,295,251,47,613.8525943396227,580.0,199.2888969121426,560.1666666666666,532.5,141.55874677277552,634.0,655.0,182.94944656926404,771.1333333333333,764.0,151.62918427469538,871.6509285714286,808.7785,242.10767035650903,851.0,698.0,325.51336743819354
2018-11-30,1425,1318,1134,15,45,54,78,378,301,42,612.8251473477407,579.0,201.62571532876632,547.8461538461538,510.0,128.03374955706417,684.3103448275862,637.0,231.0479392816681,806.6818181818181,729.5,229.0496694654919,862.0914285714285,781.927,285.79081773275567,818.5581395348837,738.0,354.93281069907016
2018-12-01,1306,1229,1069,21,30,46,89,330,295,44,605.1320949432404,578.0,189.889607697242,546.4117647058823,463.0,217.755900845284,602.1428571428571,596.0,128.72306930550005,875.0,840.0,217.2682673562801,921.1184444444444,918.087,157.91920029884838,656.175,576.0,246.9724252748753
2018-12-02,1188,1129,953,8,33,26,70,338,240,50,581.1560364464692,563.0,160.46867511536405,492.0,492.5,90.67051812547922,620.84,606.0,114.51989637904263,858.95,856.5,159.1607843130898,898.4971111111113,871.975,208.9456800406124,833.5833333333334,669.0,378.760440139269
2018-12-03,1364,1274,1101,15,35,54,94,348,286,33,614.4433198380567,583.0,201.4121670087484,457.3636363636364,423.0,160.84668024381028,615.6363636363636,617.0,129.25115655908644,760.4117647058823,728.0,252.5106578997037,803.2885555555556,796.0985000000001,164.7128650103218,852.1860465116279,811.0,331.2006481341393
2018-12-04,1333,1260,1098,22,26,46,93,349,295,54,601.8673978065802,567.0,192.73962290984548,517.1333333333333,504.0,92.76688653876036,628.4666666666667,638.0,113.04541860096174,695.6111111111111,695.0,117.267486536946,820.4983333333334,764.6614999999999,154.42007880944485,800.7647058823529,763.5,303.1995101562696
2018-12-05,1316,1240,1063,23,40,34,74,351,298,43,633.9803719008264,605.0,204.49068728480285,586.0454545454545,540.0,167.48034064380363,607.3913043478261,606.0,121.24908214476766,757.4347826086956,757.0,152.0531683586539,763.843625,743.4100000000001,122.4424312596877,843.2692307692307,687.0,394.1228800962773
