,mission_date,mission_type,dispatchcode_category,dispatchcode_criticality,mission_location_district,response_time,units_non_berlin_involed,units_several_involved,units_reinforcements_called,units_organisations,firstresponder_alarmed,firstresponder_indication,firstresponder_first_arrival,units_first_type,emergency_doctor_involved
470,2026-01-01,Rettungsdienst,06,C,Treptow-Köpenick,478.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
471,2026-01-01,Rettungsdienst,06,C,Tempelhof-Schöneberg,602.0,False,False,False,ORG_JUH,False,False,False,RTW-C,False
472,2026-01-01,Rettungsdienst,06,C,Pankow,512.0,False,False,False,ORG_MHD,False,False,False,RTW-C,False
473,2026-01-01,Rettungsdienst,06,C,Neukölln,629.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
474,2026-01-01,Rettungsdienst,06,C,Marzahn-Hellersdorf,684.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
475,2026-01-01,Rettungsdienst,06,C,Lichtenberg,831.0,False,False,False,ORG_ASB,False,False,False,RTW-C,False
476,2026-01-01,Rettungsdienst,06,C,Tempelhof-Schöneberg,805.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
477,2026-01-01,Rettungsdienst,06,C,Steglitz-Zehlendorf,841.0,False,True,False,"ORG_DRK, ORG_BFW",False,False,False,RTW-C,False
478,2026-01-01,Rettungsdienst,06,C,Pankow,530.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
479,2026-01-01,Rettungsdienst,06,C,Lichtenberg,739.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
480,2026-01-01,Rettungsdienst,06,C,Tempelhof-Schöneberg,618.0,False,False,False,ORG_JUH,False,False,False,RTW-C,False
481,2026-01-01,Rettungsdienst,06,C,Steglitz-Zehlendorf,428.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
482,2026-01-01,Rettungsdienst,06,C,Lichtenberg,636.0,False,True,False,"ORG_JUH, ORG_BFW",False,False,False,RTW-C,False
483,2026-01-01,Rettungsdienst,06,C,Steglitz-Zehlendorf,549.0,False,False,False,ORG_BFW,False,False,False,RTW-X,False
484,2026-01-01,Rettungsdienst,06,C,Neukölln,513.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
485,2026-01-01,Rettungsdienst,06,C,Steglitz-Zehlendorf,450.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
486,2026-01-01,Rettungsdienst,06,C,Marzahn-Hellersdorf,436.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
487,2026-01-01,Rettungsdienst,06,C,Lichtenberg,672.0,False,False,False,ORG_MHD,False,False,False,RTW-C,False
488,2026-01-01,Rettungsdienst,06,C,Lichtenberg,766.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
489,2026-01-01,Rettungsdienst,06,C,Steglitz-Zehlendorf,801.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
490,2026-01-01,Rettungsdienst,06,C,Mitte,366.0,False,False,False,ORG_DRK,False,False,False,RTW-C,False
491,2026-01-01,Rettungsdienst,06,C,Marzahn-Hellersdorf,605.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
492,2026-01-01,Rettungsdienst,06,C,Spandau,700.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
493,2026-01-01,Rettungsdienst,06,C,Steglitz-Zehlendorf,556.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
494,2026-01-01,Rettungsdienst,06,C,Marzahn-Hellersdorf,503.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
495,2026-01-01,Rettungsdienst,06,C,Charlottenburg-Wilmersdorf,525.0,False,False,False,ORG_JUH,False,False,False,RTW-C,False
496,2026-01-01,Rettungsdienst,06,C,Marzahn-Hellersdorf,865.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
497,2026-01-01,Brand,07,C,Mitte,363.0,False,True,False,"ORG_BFW, ORG_BW",False,False,False,RTW-BW,True
498,2026-01-01,Brand,07,C,Neukölln,,False,True,False,ORG_BFW,False,False,False,TLF,True
499,2026-01-01,Rettungsdienst,07,C,Charlottenburg-Wilmersdorf,345.0,False,True,False,ORG_BFW,False,True,False,RTW-C,True
500,2026-01-01,Rettungsdienst,07,B,Lichtenberg,710.0,False,False,False,ORG_BFW,False,False,False,RTW-B,False
501,2026-01-01,Rettungsdienst,07,B,Marzahn-Hellersdorf,660.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
502,2026-01-01,Rettungsdienst,07,B,Reinickendorf,1029.0,False,False,False,ORG_BFW,False,False,False,RTW-B,False
503,2026-01-01,Rettungsdienst,07,B,Spandau,1076.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
504,2026-01-01,Rettungsdienst,07,B,Mitte,673.0,False,False,False,ORG_BFW,False,False,False,RTW-B,False
505,2026-01-01,Rettungsdienst,07,B,Neukölln,394.0,False,False,False,ORG_ASB,False,False,False,RTW-B,False
506,2026-01-01,Rettungsdienst,07,B,Treptow-Köpenick,391.0,False,False,False,ORG_BFW,False,False,False,RTW-B,False
507,2026-01-01,Brand,07,A,Treptow-Köpenick,443.0,False,True,False,"ORG_BFW, ORG_JUH",False,False,False,RTW-C,False
508,2026-01-01,Rettungsdienst,07,A,Treptow-Köpenick,1015.0,False,False,False,ORG_BFW,False,False,False,RTW-B,False
509,2026-01-01,Rettungsdienst,07,A,Reinickendorf,276.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
510,2026-01-01,Rettungsdienst,07,A,Friedrichshain-Kreuzberg,613.0,False,False,False,ORG_ASB,False,False,False,RTW-C,False
511,2026-01-01,Rettungsdienst,07,A,Tempelhof-Schöneberg,1099.0,False,False,False,ORG_DRK,False,False,False,RTW-B,False
512,2026-01-01,Brand,07,A,Mitte,,False,True,False,ORG_BFW,False,False,False,LHF,False
513,2026-01-01,Rettungsdienst,09,O,Marzahn-Hellersdorf,,False,True,False,ORG_BFW,False,True,False,RTW,True
514,2026-01-01,Rettungsdienst,09,E,Reinickendorf,547.0,False,True,False,ORG_BFW,False,False,False,NEF,True
515,2026-01-01,Rettungsdienst,09,E,Lichtenberg,733.0,False,True,False,"ORG_ASB, ORG_BFW",False,False,False,NEF,True
516,2026-01-01,Rettungsdienst mit Technischer Hilfeleistung,09,E,Treptow-Köpenick,544.0,False,True,False,ORG_BFW,False,False,False,RTW-B,True
517,2026-01-01,Rettungsdienst mit Technischer Hilfeleistung,09,E,Marzahn-Hellersdorf,,False,True,True,ORG_BFW,False,False,False,LHF-M,True
518,2026-01-01,Rettungsdienst,09,E,Charlottenburg-Wilmersdorf,416.0,False,True,False,ORG_BFW,False,False,False,RTW-B,True
519,2026-01-01,Rettungsdienst,09,E,Steglitz-Zehlendorf,464.0,False,True,False,ORG_BFW,False,False,False,RTW-B,True
520,2026-01-01,Rettungsdienst,09,E,Charlottenburg-Wilmersdorf,541.0,False,True,False,ORG_BFW,False,False,False,NEF,True
521,2026-01-01,Rettungsdienst,09,E,Charlottenburg-Wilmersdorf,414.0,False,True,False,"ORG_MHD, ORG_BFW",False,False,False,NEF,True
522,2026-01-01,Rettungsdienst,09,E,Lichtenberg,,False,True,False,"ORG_ASB, ORG_BFW",False,False,False,RTW-C,True
523,2026-01-01,Rettungsdienst,09,E,Pankow,464.0,False,True,False,"ORG_BFW, ORG_MHD",False,False,False,RTW-B,True
524,2026-01-01,Rettungsdienst,09,E,Mitte,477.0,False,True,False,ORG_BFW,False,False,False,NEF,True
525,2026-01-01,Rettungsdienst,09,E,Tempelhof-Schöneberg,656.0,False,True,False,ORG_BFW,False,False,False,RTW-C,True
526,2026-01-01,Rettungsdienst mit Technischer Hilfeleistung,09,E,Friedrichshain-Kreuzberg,,False,True,True,"ORG_BFW, ORG_BW",False,False,False,LHF-M,True
527,2026-01-01,Rettungsdienst,09,E,Tempelhof-Schöneberg,442.0,False,True,False,"ORG_JUH, ORG_BFW",False,False,False,NEF,True
528,2026-01-01,Rettungsdienst,09,E,Pankow,269.0,False,True,False,ORG_BFW,False,False,False,LHF,True
529,2026-01-01,Rettungsdienst,09,E,Neukölln,253.0,False,True,False,ORG_BFW,False,False,False,NEF,True
530,2026-01-01,Rettungsdienst mit Technischer Hilfeleistung,09,E,Steglitz-Zehlendorf,,False,True,True,"ORG_BFW, ORG_DRK",True,True,False,RTW-C,True
531,2026-01-01,Rettungsdienst,09,E,Friedrichshain-Kreuzberg,,False,True,False,ORG_BFW,False,False,False,RTW-C,True
532,2026-01-01,Rettungsdienst,09,D,Lichtenberg,527.0,False,True,False,ORG_BFW,False,False,False,RTW-C,True
533,2026-01-01,Rettungsdienst,09,D,Steglitz-Zehlendorf,601.0,False,True,False,ORG_BFW,False,True,False,RTW-C,True
534,2026-01-01,Rettungsdienst,10,D,Reinickendorf,884.0,False,True,False,"ORG_BFW, ORG_BW",False,False,False,RTW-C,True
535,2026-01-01,Rettungsdienst,10,D,Treptow-Köpenick,1101.0,True,True,False,"ORG_BFW, ORG_ASB, ORG_UMLAND",False,True,False,RTW-C,True
536,2026-01-01,Rettungsdienst,10,D,Neukölln,576.0,False,True,False,ORG_BFW,False,False,False,RTW-C,True
537,2026-01-01,Rettungsdienst,10,D,Mitte,423.0,False,True,False,"ORG_MHD, ORG_BW",False,True,False,RTW-C,True
538,2026-01-01,Rettungsdienst,10,D,Friedrichshain-Kreuzberg,443.0,False,True,False,ORG_BFW,False,False,False,NEF,True
539,2026-01-01,Rettungsdienst,10,D,Charlottenburg-Wilmersdorf,676.0,False,True,False,ORG_BFW,False,True,False,RTW-C,True
540,2026-01-01,Rettungsdienst,10,D,Marzahn-Hellersdorf,454.0,False,True,False,"ORG_ASB, ORG_BFW",False,True,False,RTW-C,True
541,2026-01-01,Rettungsdienst,10,D,Lichtenberg,733.0,False,True,False,ORG_BFW,False,False,False,RTW-C,True
542,2026-01-01,Rettungsdienst,10,D,Lichtenberg,664.0,False,True,False,ORG_BFW,False,False,False,NEF,True
543,2026-01-01,Rettungsdienst,10,D,Mitte,635.0,False,True,False,"ORG_DRK, ORG_BFW",False,False,False,RTW-C,True
544,2026-01-01,Rettungsdienst,10,D,Lichtenberg,,False,True,True,ORG_BFW,True,True,False,RTW-C,True
545,2026-01-01,Rettungsdienst,10,D,Steglitz-Zehlendorf,558.0,False,True,False,ORG_BFW,False,True,False,RTW-C,True
546,2026-01-01,Rettungsdienst,10,D,Neukölln,,False,True,False,ORG_BFW,False,True,False,RTW-C,True
547,2026-01-01,Rettungsdienst,10,D,Spandau,,False,True,False,ORG_BFW,False,True,False,RTW-C,True
548,2026-01-01,Rettungsdienst,10,D,Spandau,,False,True,False,ORG_BFW,False,True,False,RTW-C,True
549,2026-01-01,Rettungsdienst,10,D,Friedrichshain-Kreuzberg,482.0,False,True,False,ORG_BFW,False,True,False,RTW-C,True
550,2026-01-01,Rettungsdienst,10,D,Reinickendorf,861.0,False,True,False,ORG_BFW,False,False,False,RTW-C,True
551,2026-01-01,Rettungsdienst,10,D,Mitte,438.0,False,True,False,ORG_BFW,False,True,False,NEF,True
552,2026-01-01,Rettungsdienst,10,D,Neukölln,500.0,False,True,False,"ORG_BFW, ORG_JUH",False,False,False,NEF,True
553,2026-01-01,Rettungsdienst,10,D,Charlottenburg-Wilmersdorf,531.0,False,True,False,"ORG_DRK, ORG_BFW",False,True,False,NEF,True
554,2026-01-01,Rettungsdienst,10,D,Pankow,523.0,False,True,False,"ORG_MHD, ORG_BFW",False,False,False,RTW-C,True
555,2026-01-01,Rettungsdienst,10,D,Pankow,584.0,False,True,False,ORG_BFW,False,False,False,RTW-C,True
556,2026-01-01,Rettungsdienst,10,D,Neukölln,580.0,False,True,False,ORG_BFW,False,False,False,RTW-C,True
557,2026-01-01,Rettungsdienst,10,D,Tempelhof-Schöneberg,289.0,False,True,False,ORG_BFW,False,False,False,RTW-C,True
558,2026-01-01,Rettungsdienst,10,D,Lichtenberg,537.0,False,True,False,ORG_BFW,False,False,False,RTW-C,True
559,2026-01-01,Rettungsdienst,10,D,Neukölln,446.0,False,True,False,ORG_BFW,False,True,False,NEF,True
560,2026-01-01,Rettungsdienst,10,D,Pankow,632.0,False,True,False,ORG_BFW,False,False,False,RTW-C,True
561,2026-01-01,Rettungsdienst,10,D,Reinickendorf,528.0,False,True,False,"ORG_MHD, ORG_BFW",False,True,False,RTW-C,True
562,2026-01-01,Rettungsdienst,10,D,Tempelhof-Schöneberg,627.0,False,True,False,ORG_BFW,False,True,False,NEF,True
563,2026-01-01,Rettungsdienst,10,D,Mitte,533.0,False,True,False,"ORG_BW, ORG_BFW",False,False,False,RTW-BW,True
564,2026-01-01,Rettungsdienst,10,D,Neukölln,477.0,False,True,False,ORG_BFW,False,False,False,RTW-C,True
565,2026-01-01,Rettungsdienst,10,D,Tempelhof-Schöneberg,500.0,False,True,False,ORG_BFW,True,True,True,LHF,True
566,2026-01-01,Rettungsdienst,10,D,Lichtenberg,589.0,False,True,False,"ORG_ASB, ORG_BFW",False,False,False,RTW-C,True
567,2026-01-01,Rettungsdienst,10,D,Reinickendorf,625.0,False,True,False,ORG_BFW,False,True,False,RTW-C,True
568,2026-01-01,Rettungsdienst,10,C,Marzahn-Hellersdorf,609.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
569,2026-01-01,Rettungsdienst,10,C,Steglitz-Zehlendorf,616.0,False,True,True,ORG_BFW,False,False,False,RTW-C,True
570,2026-01-01,Rettungsdienst,10,C,Neukölln,414.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
571,2026-01-01,Rettungsdienst,10,C,Neukölln,529.0,False,False,False,ORG_JUH,False,False,False,RTW-C,False
572,2026-01-01,Rettungsdienst,10,C,Steglitz-Zehlendorf,446.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
573,2026-01-01,Rettungsdienst,10,C,Reinickendorf,698.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
574,2026-01-01,Rettungsdienst,10,C,Marzahn-Hellersdorf,380.0,False,True,True,ORG_BFW,False,False,False,NEF,True
575,2026-01-01,Rettungsdienst,10,C,Tempelhof-Schöneberg,479.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
576,2026-01-01,Rettungsdienst,10,C,Mitte,587.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
577,2026-01-01,Rettungsdienst,10,C,Spandau,365.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
578,2026-01-01,Rettungsdienst,10,C,Charlottenburg-Wilmersdorf,542.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
579,2026-01-01,Rettungsdienst,10,C,Mitte,674.0,False,False,False,ORG_MHD,False,False,False,RTW-C,False
580,2026-01-01,Rettungsdienst,10,C,Neukölln,610.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
581,2026-01-01,Rettungsdienst,10,C,Mitte,582.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
582,2026-01-01,Rettungsdienst,10,C,Mitte,421.0,False,False,False,ORG_BW,False,False,False,RTW-BW,False
583,2026-01-01,Rettungsdienst,10,C,Mitte,638.0,False,False,False,ORG_MHD,False,False,False,RTW-C,False
584,2026-01-01,Rettungsdienst,10,C,Steglitz-Zehlendorf,,True,True,False,"ORG_BFW, ORG_UMLAND",False,False,False,RTW-PM-Teltow,False
585,2026-01-01,Rettungsdienst,10,C,Lichtenberg,511.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
586,2026-01-01,Rettungsdienst,10,C,Spandau,1103.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
587,2026-01-01,Rettungsdienst,10,C,Treptow-Köpenick,749.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
588,2026-01-01,Rettungsdienst,10,C,Friedrichshain-Kreuzberg,609.0,False,False,False,ORG_JUH,False,False,False,RTW-C,False
589,2026-01-01,Rettungsdienst,10,C,Reinickendorf,1357.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
590,2026-01-01,Rettungsdienst,10,C,Mitte,601.0,False,False,False,ORG_DRK,False,False,False,RTW-C,False
591,2026-01-01,Rettungsdienst,10,C,Marzahn-Hellersdorf,735.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
592,2026-01-01,Rettungsdienst,10,C,Spandau,643.0,False,False,False,ORG_BFW,False,False,False,RTW-X,False
593,2026-01-01,Rettungsdienst,10,C,Spandau,733.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
594,2026-01-01,Rettungsdienst,10,C,Lichtenberg,783.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
595,2026-01-01,Rettungsdienst,10,C,Reinickendorf,607.0,False,False,False,ORG_MHD,False,False,False,RTW-C,False
596,2026-01-01,Rettungsdienst,10,C,Treptow-Köpenick,392.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
597,2026-01-01,Rettungsdienst,10,C,Lichtenberg,513.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
598,2026-01-01,Rettungsdienst,10,C,Tempelhof-Schöneberg,971.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
599,2026-01-01,Rettungsdienst,10,C,Friedrichshain-Kreuzberg,755.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
600,2026-01-01,Rettungsdienst,10,C,Spandau,1130.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
601,2026-01-01,Rettungsdienst,10,C,Lichtenberg,679.0,False,False,False,ORG_MHD,False,False,False,RTW-C,False
602,2026-01-01,Rettungsdienst,10,C,Mitte,582.0,False,False,False,ORG_BW,False,False,False,RTW-BW,False
603,2026-01-01,Rettungsdienst,10,C,Reinickendorf,928.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
604,2026-01-01,Rettungsdienst,10,C,Mitte,684.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
605,2026-01-01,Rettungsdienst,10,C,Pankow,612.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
606,2026-01-01,Rettungsdienst,10,C,Pankow,377.0,False,False,False,ORG_MHD,False,False,False,RTW-C,False
607,2026-01-01,Rettungsdienst,10,C,Treptow-Köpenick,718.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
608,2026-01-01,Rettungsdienst,10,C,Treptow-Köpenick,590.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
609,2026-01-01,Rettungsdienst,10,C,Spandau,542.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
610,2026-01-01,Rettungsdienst,10,C,Neukölln,745.0,False,False,False,ORG_JUH,False,False,False,RTW-C,False
611,2026-01-01,Rettungsdienst,10,C,Steglitz-Zehlendorf,427.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
612,2026-01-01,Rettungsdienst,10,C,Steglitz-Zehlendorf,473.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
613,2026-01-01,Rettungsdienst,10,C,Charlottenburg-Wilmersdorf,604.0,False,False,False,ORG_JUH,False,False,False,RTW-C,False
614,2026-01-01,Rettungsdienst,10,C,Marzahn-Hellersdorf,,False,True,True,"ORG_ASB, ORG_BFW",False,False,False,NEF,True
615,2026-01-01,Rettungsdienst,10,C,Reinickendorf,619.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
616,2026-01-01,Rettungsdienst,10,C,Steglitz-Zehlendorf,723.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
617,2026-01-01,Rettungsdienst,10,C,Spandau,631.0,False,False,False,ORG_BFW,False,False,False,RTW-X,False
618,2026-01-01,Rettungsdienst,10,C,Lichtenberg,584.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
619,2026-01-01,Rettungsdienst,10,C,Charlottenburg-Wilmersdorf,392.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
620,2026-01-01,Rettungsdienst,10,C,Friedrichshain-Kreuzberg,591.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
621,2026-01-01,Rettungsdienst,10,C,Steglitz-Zehlendorf,,True,True,True,"ORG_UMLAND, ORG_BFW",False,False,False,RTW-C,True
622,2026-01-01,Rettungsdienst,10,C,Friedrichshain-Kreuzberg,365.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
623,2026-01-01,Rettungsdienst,10,C,Reinickendorf,953.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
624,2026-01-01,Rettungsdienst,10,C,Steglitz-Zehlendorf,591.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
625,2026-01-01,Rettungsdienst,10,C,Treptow-Köpenick,444.0,False,False,False,ORG_ASB,False,False,False,RTW-C,False
626,2026-01-01,Rettungsdienst,10,C,Friedrichshain-Kreuzberg,508.0,False,False,False,ORG_JUH,False,False,False,RTW-C,False
627,2026-01-01,Rettungsdienst,10,C,Lichtenberg,651.0,False,False,False,ORG_ASB,False,False,False,RTW-C,False
628,2026-01-01,Rettungsdienst,10,C,Spandau,,False,True,True,ORG_BFW,False,False,False,NEF,True
629,2026-01-01,Rettungsdienst,10,C,Friedrichshain-Kreuzberg,460.0,False,False,False,ORG_JUH,False,False,False,RTW-C,False
630,2026-01-01,Rettungsdienst,10,C,Marzahn-Hellersdorf,716.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
631,2026-01-01,Rettungsdienst,10,A,Mitte,1125.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
632,2026-01-01,Rettungsdienst,10,A,Treptow-Köpenick,697.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
633,2026-01-01,Rettungsdienst,10,A,Lichtenberg,302.0,False,False,False,ORG_ASB,False,False,False,RTW-C,False
634,2026-01-01,Rettungsdienst,11,D,Pankow,,False,True,False,ORG_BFW,True,True,True,LHF,True
635,2026-01-01,Rettungsdienst,11,D,Charlottenburg-Wilmersdorf,545.0,False,True,False,ORG_BFW,False,True,False,NEF,True
636,2026-01-01,Rettungsdienst,11,D,Mitte,,False,True,False,"ORG_BFW, ORG_JUH",False,True,False,RTW-C,True
637,2026-01-01,Rettungsdienst,11,D,Lichtenberg,412.0,False,False,False,ORG_ASB,False,False,False,RTW-C,False
638,2026-01-01,Rettungsdienst,12,D,Treptow-Köpenick,417.0,False,True,False,ORG_BFW,False,True,False,RTW-C,True
639,2026-01-01,Rettungsdienst mit Technischer Hilfeleistung,12,D,Spandau,,True,True,False,"ORG_BFW, ORG_UMLAND",False,True,False,LHF,True
640,2026-01-01,Rettungsdienst,12,D,Spandau,635.0,False,True,False,ORG_BFW,False,True,False,RTW-X,True
641,2026-01-01,Rettungsdienst,12,D,Mitte,412.0,False,True,False,ORG_BFW,True,True,True,DLK,True
642,2026-01-01,Rettungsdienst,12,D,Neukölln,511.0,False,True,False,"ORG_JUH, ORG_BFW",False,True,False,RTW-C,True
643,2026-01-01,Rettungsdienst,12,D,Charlottenburg-Wilmersdorf,448.0,False,True,False,ORG_BFW,False,True,False,RTW-B,True
644,2026-01-01,Rettungsdienst,12,D,Charlottenburg-Wilmersdorf,,False,True,False,"ORG_DRK, ORG_BFW",False,True,False,RTW-C,True
645,2026-01-01,Rettungsdienst,12,D,Treptow-Köpenick,521.0,False,True,False,ORG_BFW,False,True,False,RTW-C,True
646,2026-01-01,Rettungsdienst,12,D,Tempelhof-Schöneberg,,False,True,False,"ORG_JUH, ORG_BFW",False,True,False,RTW-C,True
647,2026-01-01,Rettungsdienst,12,D,Mitte,266.0,False,True,False,ORG_BFW,False,True,False,RTW-C,True
648,2026-01-01,Rettungsdienst,12,D,Mitte,433.0,False,True,False,"ORG_ASB, ORG_BW",False,True,False,RTW-C,True
649,2026-01-01,Rettungsdienst,12,D,Charlottenburg-Wilmersdorf,508.0,False,True,False,ORG_BFW,False,True,False,NEF,True
650,2026-01-01,Rettungsdienst,12,D,Marzahn-Hellersdorf,695.0,False,True,False,ORG_BFW,False,True,False,NEF,True
651,2026-01-01,Rettungsdienst,12,D,Treptow-Köpenick,,False,True,False,ORG_BFW,False,True,False,RTW-C,True
652,2026-01-01,Rettungsdienst,12,D,Friedrichshain-Kreuzberg,345.0,False,True,False,"ORG_JUH, ORG_BFW",False,True,False,RTW-C,True
653,2026-01-01,Rettungsdienst,12,D,Marzahn-Hellersdorf,604.0,False,True,False,"ORG_ASB, ORG_BFW",False,True,False,NEF,True
654,2026-01-01,Rettungsdienst mit Technischer Hilfeleistung,12,D,Marzahn-Hellersdorf,,False,True,True,"ORG_BFW, ORG_ASB",True,True,False,RTW-C,True
655,2026-01-01,Rettungsdienst,12,D,Mitte,354.0,False,True,False,ORG_BFW,False,True,False,RTW-C,True
656,2026-01-01,Rettungsdienst,12,D,Marzahn-Hellersdorf,470.0,False,True,False,ORG_BFW,False,True,False,NEF,True
657,2026-01-01,Rettungsdienst,12,D,Tempelhof-Schöneberg,648.0,False,True,False,ORG_BFW,False,True,False,NEF,True
658,2026-01-01,Rettungsdienst,12,C,Friedrichshain-Kreuzberg,432.0,False,False,False,ORG_DRK,False,True,False,RTW-C,False
659,2026-01-01,Rettungsdienst,12,C,Mitte,523.0,False,True,False,"ORG_BFW, ORG_BW",False,True,False,RTW-C,True
660,2026-01-01,Rettungsdienst,12,C,Treptow-Köpenick,530.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
661,2026-01-01,Rettungsdienst,12,C,Mitte,516.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
662,2026-01-01,Rettungsdienst,12,B,Charlottenburg-Wilmersdorf,496.0,False,False,False,ORG_BFW,False,True,False,RTW-X,False
663,2026-01-01,Rettungsdienst,12,A,Steglitz-Zehlendorf,,False,True,True,ORG_BFW,False,True,False,NEF,True
664,2026-01-01,Rettungsdienst,12,A,Treptow-Köpenick,652.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
665,2026-01-01,Rettungsdienst mit Technischer Hilfeleistung,12,A,Mitte,,False,True,True,"ORG_BFW, ORG_MHD",True,True,True,LHF-M,False
666,2026-01-01,Rettungsdienst,12,A,Tempelhof-Schöneberg,527.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
667,2026-01-01,Rettungsdienst,12,A,Pankow,543.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
668,2026-01-01,Rettungsdienst,12,A,Reinickendorf,647.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
669,2026-01-01,Rettungsdienst,12,A,Steglitz-Zehlendorf,904.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
670,2026-01-01,Rettungsdienst,12,A,Mitte,625.0,False,True,True,ORG_BFW,False,True,False,RTW-C,True
671,2026-01-01,Rettungsdienst,12,A,Charlottenburg-Wilmersdorf,618.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
672,2026-01-01,Rettungsdienst,12,A,Friedrichshain-Kreuzberg,519.0,False,True,False,"ORG_ASB, ORG_BFW",False,False,False,NEF,True
673,2026-01-01,Rettungsdienst,12,A,Friedrichshain-Kreuzberg,545.0,False,False,False,ORG_JUH,False,True,False,RTW-C,False
674,2026-01-01,Rettungsdienst,13,C,Marzahn-Hellersdorf,,False,True,True,ORG_BFW,True,True,True,ELW1-C,False
675,2026-01-01,Rettungsdienst,13,C,Charlottenburg-Wilmersdorf,839.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
676,2026-01-01,Rettungsdienst,13,C,Mitte,524.0,False,False,False,ORG_BFW,False,True,False,RTW-X,False
677,2026-01-01,Rettungsdienst,13,C,Mitte,528.0,False,False,False,ORG_BFW,False,False,False,RTW-B,False
678,2026-01-01,Rettungsdienst,13,C,Mitte,683.0,False,False,False,ORG_MHD,False,False,False,RTW-C,False
679,2026-01-01,Rettungsdienst mit Technischer Hilfeleistung,13,C,Friedrichshain-Kreuzberg,,False,True,True,"ORG_BFW, ORG_JUH",False,False,False,NEF,True
680,2026-01-01,Rettungsdienst,13,C,Marzahn-Hellersdorf,353.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
