district_area_id,district_area_name,mission_count_all,mission_count_ems,mission_count_ems_critical,mission_count_ems_critical_cpr,mission_count_fire,mission_count_technical_rescue,mission_count_ems_critical_timegoal_computed,mission_count_fire_timegoal_computed,mission_count_ems_critical_timegoal_reached,mission_count_fire_timegoal_reached,response_time_ems_critical_mean,response_time_ems_critical_median,response_time_ems_critical_std,response_time_ems_critical_cpr_mean,response_time_ems_critical_cpr_median,response_time_ems_critical_cpr_std,response_time_fire_time_to_first_pump_mean,response_time_fire_time_to_first_pump_median,response_time_fire_time_to_first_pump_std,response_time_fire_time_to_first_ladder_mean,response_time_fire_time_to_first_ladder_median,response_time_fire_time_to_first_ladder_std,response_time_fire_time_to_full_crew_mean,response_time_fire_time_to_full_crew_median,response_time_fire_time_to_full_crew_std,response_time_technical_rescue_mean,response_time_technical_rescue_median,response_time_technical_rescue_std
11001,Tiergarten Süd,3855,3104,2902,36,272,138,2902,272,1209,109,647.1720386784851,606.0,240.9768407605677,537.9375,555.5,159.27617271126397,625.5981308411215,616.0,137.1922580805528,750.2038834951456,712.0,182.31786015414497,831.744827586207,804.0,152.4819105532752,804.9174311926605,775.0,259.7641426100468
11002,Regierungsviertel,4646,4053,3853,36,416,172,3853,416,1541,200,650.5831610044313,618.0,211.71868381345675,531.8387096774194,527.0,119.3971235762385,600.6525679758308,600.0,125.20878376241939,743.754491017964,725.5,150.4650635201758,799.1048034934498,770.0,179.44321152118238,860.9274193548387,792.0,303.49659253621115
11003,Alexanderplatz,13749,11633,10913,106,831,397,10913,831,5242,297,619.8222736355032,577.0,225.13471067664366,481.71084337349396,477.0,115.70742435867747,557.4884105960265,549.0,127.54264346463586,708.8025889967638,682.0,150.55158399111164,774.3221288515406,735.0,180.83672531436076,922.9444444444445,814.5,406.49598577337093
11004,Brunnenstraße Süd,2758,2478,2278,23,137,143,2278,137,1115,42,621.1414342629482,572.5,224.12560965933045,437.7,421.5,93.7584241829136,531.1923076923077,521.5,128.99372129847512,664.070707070707,645.0,152.9511228134763,710.6808510638298,688.0,156.09056824456792,895.9285714285714,699.0,442.71524710270796
12005,Moabit West,5686,5209,4737,64,210,265,4737,210,2027,59,638.7257516973812,605.0,221.05893958863513,478.32,447.0,142.9328999130397,610.7049180327868,587.5,180.28809307477488,716.7322834645669,701.0,154.74297423951253,784.4202898550725,727.0,236.37373235402785,768.5401069518716,676.0,334.8689877760885
12006,Moabit Ost,9196,8503,7871,87,428,265,7871,428,3537,168,638.9352026732529,594.0,234.71065094869036,486.95238095238096,483.0,107.90698332680442,534.0376175548589,509.0,132.7971398090935,712.17,701.5,155.2197312949536,783.0196078431372,763.5,154.23163951802135,825.0094339622641,742.0,346.6169607017574
13007,Osloer Straße,5404,4724,4265,58,184,234,4265,184,1548,37,675.754821664465,638.0,223.93017594405705,525.6511627906976,511.0,154.44707580529388,594.5491803278688,579.0,114.3335053860768,742.3451327433628,738.0,115.87445252694711,785.6530612244898,730.0,183.80135915125967,998.0409356725146,919.0,402.66467375582374
13008,Brunnenstraße Nord,6378,5807,5265,64,310,259,5265,310,2564,58,616.7882960413081,572.0,227.61336734291189,460.6923076923077,440.5,121.98642458407177,558.8052631578947,528.5,164.97663446452816,719.6077348066299,683.0,178.76998177626137,807.3589743589744,815.0,151.27990522078505,898.6040609137056,712.0,448.56863691551285
14009,Parkviertel,8107,6298,5728,88,219,297,5728,219,2632,59,635.0587429018993,595.0,221.19501154638627,465.1940298507463,463.0,106.64174502510308,601.6350364963504,575.0,151.5683633329125,767.5373134328358,760.5,161.4030893256257,815.1944444444445,797.0,181.6781428084702,887.5154185022027,845.0,323.46566815974785
14010,Wedding Zentrum,8293,7478,6756,116,267,311,6756,267,3297,63,623.6560626249167,576.0,223.93323576722543,468.59550561797755,452.0,104.78416334858004,593.5032258064516,550.0,159.11073388956902,756.5761589403974,732.0,177.99657064434663,776.72,754.0,166.9231543539106,906.0495867768595,876.5,375.8348792383574
